tile_index,objname,P_Mstar,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
28767.0,2MFGC 14046,0.0002966323823145795,267.071333,23.0,,,
35293.0,CGCG 256-016,0.00029497744122492344,290.590742,45.0,,,
34224.0,WISEA J173251.68+404907.6,0.0002941533025109048,263.212295,41.0,,,
31942.0,WISEA J182146.33+330627.1,0.00029373662243392564,275.26156,33.0,,,
32242.0,WISEA J182321.60+342147.3,0.0002927059575705028,276.214709,34.0,,,
35787.0,CGCG 255-022,0.0002913868749329533,285.163483,47.0,,,
27767.0,WISEA J180241.25+201141.1,0.00029088632944919163,270.216346,20.0,,,
31014.0,WISEA J173822.68+293553.4,0.0002896561363434501,264.134903,30.0,,,
34239.0,KIC 005511084,0.00028816432420220435,283.08749,41.0,,,
34501.0,WISEA J181532.86+415337.6,0.0002868449738815099,273.807407,42.0,,,
31340.0,UGC 11358,0.0002857635060534868,282.530354,31.0,,,
29099.0,WISEA J175648.93+241359.1,0.0002852276328495185,269.673069,24.0,,,
34775.0,CGCG 229-023,0.00028372274924425966,287.032179,43.0,,,
35540.0,CGCG 255-021,0.0002833074628700117,284.909439,46.0,,,
35782.0,WISEA J182947.93+471106.7,0.000283286917773799,277.832087,47.0,,,
29418.0,WISEA J172124.27+245357.5,0.0002827416216067757,260.830172,25.0,,,
34509.0,WISEA J185539.58+414023.1,0.0002812489722707608,284.572469,42.0,,,
36722.0,MCG +09-30-022,0.0002802443216535052,278.52982,51.0,,,
34241.0,CGCG 229-014,0.0002782157950852475,285.737516,41.0,,,
29093.0,WISEA J173434.68+235853.3,0.0002771974970994976,263.105251,24.0,,,
36018.0,WISEA J175614.41+475910.2,0.0002738456514274968,268.819039,48.0,,,
36494.0,WISEA J182912.05+495801.3,0.0002734555067652607,277.655142,50.0,,,
35288.0,WISEA J185335.87+442451.5,0.00027321080562454935,283.519674,45.0,,,
35542.0,CGCG 256-011,0.0002724857166225667,287.788552,46.0,,,
35032.0,WISEA J184827.67+433736.5,0.0002717523389388354,282.660433,44.0,,,
29751.0,WISEA J180252.32+254437.3,0.00027151447753830305,270.596637,26.0,,,
32830.0,WISEA J182624.44+353408.9,0.00027150310203314477,276.823315,36.0,,,
31629.0,UGC 10890,0.00027111704913476144,262.832821,32.0,,,
33954.0,WISEA J174728.25+394921.4,0.0002702805454357793,266.9593,40.0,,,
30389.0,WISEA J175127.11+275351.9,0.0002701832918683805,268.230867,28.0,,,
33106.0,WISEA J172323.20+363010.2,0.00026981401640026505,260.924525,37.0,,,
33686.0,WISEA J183158.24+392049.1,0.0002695244232278417,278.451686,39.0,,,
28106.0,WISEA J181341.91+205419.6,0.0002681359215775573,273.122706,21.0,,,
34512.0,WISEA J191334.48+420132.6,0.0002674392151946506,288.609367,42.0,,,
36020.0,WISEA J180506.99+474056.5,0.0002672888646284294,271.807992,48.0,,,
28107.0,WISEA J181520.43+204414.7,0.0002662745849368852,274.193851,21.0,,,
28104.0,WISEA J180413.66+203710.1,0.00026595988956606075,270.980417,21.0,,,
26062.0,WISEA J183156.03+151152.2,0.00026290674314131035,277.467266,15.0,,,
28778.0,WISEA J183511.35+225919.6,0.0002620925703867175,279.021297,23.0,,,
28770.0,WISEA J180314.59+225624.3,0.0002615780119894298,270.330414,23.0,,,
30078.0,WISEA J182445.52+272506.1,0.0002602820622674056,276.416675,27.0,,,
36019.0,CGCG 254-008,0.00025994248767589764,270.313516,48.0,,,
34503.0,WISEA J182734.97+413830.7,0.0002588400984460201,276.498672,42.0,,,
31645.0,WISEA J184555.90+313821.3,0.00025862218423846695,281.699675,32.0,,,
28100.0,WISEA J174849.80+211535.2,0.0002586155299789181,266.695837,21.0,,,
28105.0,WISEA J180611.35+212016.1,0.0002577703016047862,272.051561,21.0,,,
31946.0,WISEA J183846.82+325116.3,0.00025630461328329194,280.031013,33.0,,,
31644.0,CGCG 173-024,0.00025531660287071245,280.520497,32.0,,,
34763.0,WISEA J180220.72+424146.5,0.00025415746694720657,270.62425,43.0,,,
34500.0,WISEA J180737.07+414520.0,0.0002538432689329613,272.461774,42.0,,,
34782.0,WISEA J194827.60+425825.4,0.00025349964493558803,296.603472,43.0,,,
35547.0,WISEA J193748.33+460227.7,0.0002510046162101921,294.986335,46.0,,,
26053.0,WISEA J175210.92+144258.6,0.00025077973907571336,268.14978,15.0,,,
34757.0,WISEA J173215.28+425358.2,0.00024900453399570284,262.420285,43.0,,,
34498.0,WISEA J180054.36+420746.1,0.00024840349047276463,269.770509,42.0,,,
36028.0,WISEA J185729.90+481602.4,0.00024773570721902587,283.763804,48.0,,,
35280.0,CGCG 227-019,0.0002475750315085514,272.205966,45.0,,,
28780.0,WISEA J184422.64+231919.3,0.00024726014970616013,281.194017,23.0,,,
34767.0,WISEA J182655.78+424904.2,0.0002467242986641928,276.09356,43.0,,,
35029.0,WISEA J183613.82+433606.2,0.0002440985561001981,278.489942,44.0,,,
29421.0,WISEA J173519.43+250830.7,0.00024408673387502002,264.140306,25.0,,,
29091.0,UGC 10828 NED01,0.00024331040868405307,260.915979,24.0,,,
32819.0,WISEA J173145.22+355321.6,0.00024268630605557258,263.226568,36.0,,,
28430.0,WISEA J172448.33+214842.4,0.0002426108010766899,261.202132,22.0,,,
29097.0,WISEA J174804.62+234358.2,0.0002417416296733549,267.483797,24.0,,,
29425.0,UGC 11043 NED01,0.00024142161188313828,268.553818,25.0,,,
26406.0,WISEA J182032.20+162507.4,0.0002409733401677132,275.599709,16.0,,,
28777.0,WISEA J183020.98+230325.7,0.00023995956321023806,277.934936,23.0,,,
29422.0,WISEA J174015.30+243406.3,0.00023991166216001108,265.243684,25.0,,,
26401.0,WISEA J180301.60+161905.8,0.00023924762139226026,270.398212,16.0,,,
31322.0,CGCG 170-026,0.00023914050699104668,261.530953,31.0,,,
34769.0,WISEA J183307.37+425840.0,0.00023817806990684588,278.828215,43.0,,,
28769.0,WISEA J175608.48+225707.5,0.00023786898175878903,269.244053,23.0,,,
25006.0,WISEA J180338.97+120132.8,0.0002377224236136744,270.612956,12.0,,,
29752.0,WISEA J180706.85+260849.2,0.00023694505972103776,271.709239,26.0,,,
29103.0,WISEA J181748.89+235511.1,0.00023602110231835005,274.051614,24.0,,,
33672.0,CGCG 226-005,0.00023593049144911214,260.437052,39.0,,,
34243.0,WISEA J191316.48+405116.1,0.00023553351077534534,288.387542,41.0,,,
27082.0,WISEA J173506.11+180409.1,0.0002342486054860437,263.73772,18.0,,,
33952.0,WISEA J173931.75+392934.4,0.00023395173093613953,264.348485,40.0,,,
25701.0,WISEA J173731.74+141908.9,0.0002337500246364988,264.850631,14.0,,,
32240.0,WISEA J181709.37+335428.3,0.00023364640475575713,273.802273,34.0,,,
31633.0,WISEA J174942.29+314245.3,0.00023350658472915274,267.549534,32.0,,,
32247.0,WISEA J184637.21+340118.1,0.00023345031266813307,282.245798,34.0,,,
32832.0,WISEA J183649.27+355350.7,0.0002313687438562212,279.295451,36.0,,,
27090.0,WISEA J180709.84+173345.5,0.0002311613161055405,272.149418,18.0,,,
33119.0,WISEA J182705.98+371121.2,0.00023096762313868654,277.202289,37.0,,,
27430.0,WISEA J180701.69+192611.1,0.0002305277599577071,271.711962,19.0,,,
32529.0,WISEA J174221.15+350258.3,0.00023051258876944467,265.915445,35.0,,,
29094.0,WISEA J173855.80+240616.5,0.00023025592898871103,264.199888,24.0,,,
31944.0,WISEA J182812.46+331123.9,0.00022987963837919526,277.646286,33.0,,,
27777.0,WISEA J184443.92+202533.4,0.00022887492737160272,280.858124,20.0,,,
26410.0,WISEA J184011.96+153012.3,0.00022820660732043066,279.760907,16.0,,,
27757.0,WISEA J171710.12+201834.7,0.00022720258245043063,259.574568,20.0,,,
27435.0,WISEA J182637.28+190224.4,0.00022683666609363837,277.000065,19.0,,,
27096.0,WISEA J183531.77+173828.0,0.0002263902742983777,278.458192,18.0,,,
32827.0,WISEA J181311.81+360306.9,0.00022637600653639835,273.115111,36.0,,,
33677.0,UGC 10969,0.00022607422295678744,266.87085,39.0,,,
28772.0,WISEA J180751.29+230907.7,0.00022592557318386276,272.503134,23.0,,,
31009.0,WISEA J171204.07+301420.1,0.00022433522567754744,258.361401,30.0,,,
30712.0,WISEA J182341.78+292545.3,0.00022368637256812223,276.311072,29.0,,,
33688.0,WISEA J184226.56+385009.6,0.00022362372874108974,281.025205,39.0,,,
32540.0,WISEA J183704.36+350103.3,0.00022288744649818511,279.343966,35.0,,,
30703.0,WISEA J174524.24+283544.7,0.00022178767202405577,266.020885,29.0,,,
35533.0,WISEA J181725.40+462431.9,0.00022153893721830523,274.832543,46.0,,,
28092.0,WISEA J171146.63+210821.2,0.00022104061655514864,258.126677,21.0,,,
33974.0,WISEA J193247.65+402212.9,0.00022091341551312653,293.067445,40.0,,,
33397.0,WISEA J175529.00+374250.1,0.0002207731430883666,268.506099,38.0,,,
28449.0,WISEA J184444.35+213101.5,0.00022026442846724892,281.694292,22.0,,,
29756.0,WISEA J182555.61+260056.0,0.00022001687915536766,276.159647,26.0,,,
34778.0,CGCG 230-010,0.00021979910397042148,291.134162,43.0,,,
25711.0,WISEA J182142.80+135635.4,0.0002177613339529239,275.156767,14.0,,,
36495.0,WISEA J183513.51+493524.6,0.00021722886401833843,279.210866,50.0,,,
29096.0,WISEA J174326.55+234703.4,0.0002165391102506259,266.38916,24.0,,,
26398.0,WISEA J175051.42+154811.2,0.0002165107022888561,267.277313,16.0,,,
27093.0,WISEA J182145.38+180420.9,0.00021644370373754586,275.303805,18.0,,,
35279.0,WISEA J180138.29+443401.1,0.0002153120400294705,270.791752,45.0,,,
33689.0,WISEA J185055.57+392351.5,0.00021507152452686584,282.311964,39.0,,,
34235.0,WISEA J183339.74+412607.6,0.00021479972881516813,277.787438,41.0,,,
33966.0,MCG +07-39-002,0.0002147194795960381,282.624187,40.0,,,
34502.0,WISEA J181813.37+420726.4,0.00021445311424350704,275.15304,42.0,,,
33389.0,IC 1245,0.00021381333703307013,258.353953,38.0,,,
25357.0,CGCG 084-012,0.0002137826058330883,270.255313,13.0,,,
26058.0,WISEA J181505.81+145717.4,0.0002132169055254224,273.326161,15.0,,,
35042.0,WISEA J194724.39+435156.5,0.00021314106118125204,296.562069,44.0,,,
33402.0,2MFGC 14351,0.00021173793478308325,274.85119,38.0,,,
28448.0,CGCG 143-018,0.00021172981960157307,280.615757,22.0,,,
33685.0,WISEA J182629.10+391841.7,0.0002116396997192247,277.164926,39.0,,,
33395.0,I Zw 193,0.00021141782790585345,265.968062,38.0,,,
27766.0,WISEA J175644.81+201557.0,0.00021121507397630263,269.152168,20.0,,,
33682.0,WISEA J181318.00+392732.9,0.00021082292387568076,273.304648,39.0,,,
25706.0,WISEA J180138.83+135347.4,0.00021035364324752185,270.003699,14.0,,,
27427.0,WISEA J175254.81+183534.5,0.00021024646650405214,268.5391,19.0,,,
34492.0,WISEA J172537.71+420727.3,0.0002098626159110344,261.696712,42.0,,,
28437.0,WISEA J175453.01+223219.3,0.00020982778810048949,268.751875,22.0,,,
28102.0,WISEA J175520.99+212828.0,0.00020965590455251806,268.838127,21.0,,,
27092.0,WISEA J181532.60+173630.2,0.00020927416210732,274.252343,18.0,,,
33969.0,WISEA J190504.15+395113.8,0.00020907420878942234,286.540409,40.0,,,
33394.0,CGCG 199-006,0.0002089140017538508,264.699044,38.0,,,
32528.0,WISEA J173814.94+350837.3,0.000208631686529677,264.694671,35.0,,,
30390.0,WISEA J175735.99+281012.4,0.00020838613077259267,269.363437,28.0,,,
33683.0,WISEA J181655.40+385512.7,0.00020812355188682652,274.591407,39.0,,,
30395.0,WISEA J181810.10+273342.5,0.00020790780580001237,275.026287,28.0,,,
36719.0,WISEA J181402.58+510048.7,0.0002077758717836321,273.762772,51.0,,,
35783.0,WISEA J183930.51+465353.8,0.00020730984721940653,279.298367,47.0,,,
33407.0,WISEA J184321.51+381250.5,0.00020548069541677486,281.196281,38.0,,,
35287.0,WISEA J184946.62+451247.4,0.000204403542584739,282.10546,45.0,,,
31319.0,CGCG 169-056,0.00020394539278198099,258.031053,31.0,,,
31019.0,WISEA J175737.48+301357.4,0.0002025472153849591,269.908406,30.0,,,
27432.0,WISEA J181621.35+192935.8,0.00020252256075501229,273.827203,19.0,,,
29420.0,UGC 10905,0.00020200087188192755,263.036928,25.0,,,
31021.0,WISEA J180938.82+301247.2,0.00020195296853521254,272.217807,30.0,,,
30398.0,CGCG 173-012,0.00020170768494637552,278.423997,28.0,,,
31017.0,NGC 6487,0.00020159493420145768,267.599005,30.0,,,
26736.0,WISEA J172037.27+163457.7,0.00020136278874390479,260.14677,17.0,,,
32231.0,WISEA J173318.19+341735.5,0.00020054212337026906,262.946311,34.0,,,
25704.0,WISEA J175114.94+140618.2,0.00020034553669786656,267.942472,14.0,,,
30074.0,WISEA J180655.70+264840.3,0.00020033576021131236,271.92737,27.0,,,
33960.0,CGCG 227-022,0.00019980721296615129,274.791743,40.0,,,
24657.0,WISEA J181725.15+111848.0,0.00019956752434226334,274.018705,11.0,,,
27422.0,WISEA J173434.54+192010.1,0.00019921447042037913,263.250997,19.0,,,
28442.0,WISEA J181648.85+213640.8,0.0001989837590198927,274.144549,22.0,,,
29758.0,WISEA J183322.39+253917.8,0.00019818898667367827,278.384851,26.0,,,
27087.0,WISEA J175538.97+173511.9,0.00019816204209399335,268.995032,18.0,,,
27428.0,WISEA J175901.76+193042.5,0.00019815324395443555,269.596721,19.0,,,
33120.0,WISEA J183618.41+365624.7,0.00019795043415473117,278.454424,37.0,,,
32821.0,WISEA J174238.97+354221.4,0.0001978646723696343,265.698704,36.0,,,
37372.0,MCG +09-29-046,0.0001975386066742973,270.880359,54.0,,,
35023.0,CGCG 227-015,0.00019725438011118952,270.148961,44.0,,,
32233.0,CGCG 199-005 NED01,0.00019706610886520214,265.358747,34.0,,,
30388.0,WISEA J174657.35+281453.5,0.0001969103633546039,267.098297,28.0,,,
31935.0,CGCG 171-003,0.00019683856116005003,266.915017,33.0,,,
25714.0,WISEA J183219.90+140024.1,0.00019676296891590073,278.248608,14.0,,,
33409.0,WISEA J185601.86+380929.2,0.00019673893685888717,283.734317,38.0,,,
33108.0,WISEA J173211.13+363424.9,0.00019615048692920304,263.428796,37.0,,,
36023.0,UGC 11217,0.00019578262220751308,276.291422,48.0,,,
34765.0,WISEA J181138.82+432545.3,0.00019576421619716896,273.358905,43.0,,,
26059.0,WISEA J181617.20+145353.9,0.00019550644453586504,274.361437,15.0,,,
34232.0,WISEA J181507.40+412507.9,0.00019536918335267628,273.812399,41.0,,,
28768.0,NGC 6482,0.00019461978670334045,268.157693,23.0,,,
30698.0,WISEA J172046.61+284022.0,0.0001941630728560709,260.304115,29.0,,,
26752.0,WISEA J182737.82+170100.0,0.00019363922434317298,276.877839,17.0,,,
35294.0,MCG +07-40-006,0.00019355593717892804,292.004955,45.0,,,
33403.0,WISEA J182327.90+374554.3,0.00019314252308594664,276.120208,38.0,,,
29424.0,CGCG 141-016,0.0001925944827144175,267.45044,25.0,,,
33680.0,WISEA J180028.41+390336.0,0.00019240809099970932,270.731128,39.0,,,
33676.0,ARK 525,0.0001921577282336507,265.58409,39.0,,,
35028.0,WISEA J182918.00+440946.6,0.00019184539381895282,277.099779,44.0,,,
27085.0,WISEA J174631.19+175327.8,0.00019183136051765794,266.892107,18.0,,,
26396.0,WISEA J174047.91+154901.2,0.0001911010442468799,265.196715,16.0,,,
31634.0,B2 1752+32B,0.00019069490514333776,268.728713,32.0,,,
25365.0,WISEA J183457.71+125333.6,0.00019023877744364954,278.465746,13.0,,,
34228.0,MCG +07-37-001,0.00019010785901049773,268.512347,41.0,,,
28426.0,UGC 10728,0.000189269007594387,256.887993,22.0,,,
31324.0,WISEA J173313.03+310323.7,0.00018924475131477564,263.86422,31.0,,,
33955.0,WISEA J175144.89+395905.4,0.00018923274925122493,268.264707,40.0,,,
36016.0,WISEA J174240.25+473830.3,0.00018907529773310057,265.830086,48.0,,,
31023.0,WISEA J181839.38+295853.5,0.00018890721987941967,274.527208,30.0,,,
30385.0,WISEA J173649.74+273622.3,0.00018842765134910097,263.700587,28.0,,,
25360.0,WISEA J181449.30+132545.7,0.00018817862759525886,273.334225,13.0,,,
26051.0,CGCG 083-020,0.0001875135821009756,266.079228,15.0,,,
30070.0,WISEA J175119.68+272025.5,0.00018751264136907659,267.438066,27.0,,,
31941.0,CGCG 172-020,0.00018635272124432306,274.069197,33.0,,,
31948.0,CGCG 201-036,0.00018524211341757,282.41574,33.0,,,
25354.0,WISEA J174924.69+133302.9,0.0001843904690447813,267.176401,13.0,,,
33123.0,WISEA J184919.18+363908.7,0.00018421424753339868,282.210831,37.0,,,
35526.0,WISEA J173857.21+461757.8,0.00018376502672366374,264.755647,46.0,,,
30707.0,WISEA J180214.31+285712.2,0.0001834122217435053,270.594302,29.0,,,
36496.0,WISEA J184526.44+493922.8,0.00018326784034384137,280.76659,50.0,,,
34515.0,CGCG 230-022,0.0001831143316883815,292.646265,42.0,,,
31636.0,WISEA J180617.28+315204.7,0.00018298079286102633,271.087069,32.0,,,
34504.0,WISEA J183109.99+421004.6,0.00018296350345177383,277.844305,42.0,,,
26064.0,WISEA J183921.13+144936.0,0.0001824320904791274,279.537818,15.0,,,
27433.0,WISEA J181744.60+184450.2,0.00018174744653907105,274.884824,19.0,,,
28433.0,WISEA J173732.83+221724.8,0.00018158886049613097,264.437736,22.0,,,
28108.0,WISEA J182242.29+205947.7,0.00018098834716164541,275.264996,21.0,,,
31628.0,CGCG 170-031,0.00018058663205049709,261.653642,32.0,,,
31643.0,WISEA J183507.00+321726.8,0.0001800888830038361,279.341318,32.0,,,
27081.0,WISEA J173202.58+175659.2,0.00017992239185251406,262.686258,18.0,,,
34773.0,WISEA J185655.35+430151.9,0.0001792235613248244,284.297525,43.0,,,
33118.0,WISEA J182254.55+373004.0,0.00017864683031891955,275.950153,37.0,,,
29433.0,WISEA J182918.91+252402.4,0.00017847934029895055,277.380841,25.0,,,
26052.0,WISEA J174652.89+151228.4,0.00017843701301488665,267.114504,15.0,,,
36256.0,WISEA J180005.32+484820.2,0.00017826621180322462,269.500866,49.0,,,
36265.0,WISEA J185223.77+483649.0,0.00017816433295702672,283.219143,49.0,,,
35536.0,WISEA J183542.11+455817.0,0.00017784903833779455,279.151213,46.0,,,
27775.0,UGC 11294,0.0001773603277670622,278.729768,20.0,,,
31027.0,WISEA J183546.09+292900.2,0.00017705285761258525,279.14601,30.0,,,
26747.0,WISEA J180629.32+165319.3,0.0001768717536919512,271.64938,17.0,,,
35283.0,WISEA J182655.34+450442.0,0.0001761635099671532,276.448606,45.0,,,
32538.0,WISEA J182534.39+344930.1,0.00017597258348589368,276.902417,35.0,,,
35024.0,MCG +07-37-021,0.00017589138684088722,271.539124,44.0,,,
34499.0,WISEA J180415.33+414253.9,0.00017541648895259813,271.116141,42.0,,,
33963.0,WISEA J183704.68+395331.6,0.0001746914963013364,278.707965,40.0,,,
30080.0,WISEA J183343.24+271718.9,0.0001741267111762787,278.661328,27.0,,,
29428.0,WISEA J180827.78+244205.0,0.00017382807241271764,271.863951,25.0,,,
27425.0,CGCG 112-032,0.00017380861874149672,266.423859,19.0,,,
33687.0,WISEA J183918.52+390252.6,0.0001737400290663818,279.738445,39.0,,,
36027.0,WISEA J184838.36+482122.5,0.0001734149375253072,282.269328,48.0,,,
35278.0,CGCG 254-003,0.00017282994552502345,269.377538,45.0,,,
27083.0,WISEA J173955.18+173301.1,0.0001719696541209058,264.789183,18.0,,,
31630.0,WISEA J173742.72+314319.2,0.00017187415257008203,264.011999,32.0,,,
