Observation_Time,Tile_Index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob,Slew Angle (deg),Air_Mass,Lunar-tile,Lunar-tile separation (deg),Lunar separation (deg),Lunar_Illumination,Lunar_altitude
2023-11-15 05:09:44,11643,299.78499,43.367912,,,,1.7320373484757745,1.856019362195581,3909,59.03332559427229,59.182283321664194,0.038932098311469654,-40.22023441784723
2023-11-15 05:12:04,11933,297.742291,46.832014,,,,1.7320373484757745,1.8969493938043112,3909,60.018646670180935,60.13267312578849,0.039000294559859316,-40.67988310377263
2023-11-16 02:14:24,8377,269.735634,12.190998,,,,17.1655616531327,1.984123108704216,3731,53.69540132276276,54.05812112957697,0.08447779324922672,1.9882700645979383
2023-11-16 02:16:44,8979,271.089419,17.38715,,,,1.732034425915155,1.8107430804599869,3731,53.74270707317118,54.12442831023946,0.08457735674341044,1.6111313557092999
2023-11-16 02:19:04,9368,268.358344,20.851252,,,,1.7320353243215867,1.867824658523405,3731,53.85387999203937,54.2523751828602,0.08467697584977629,1.2324994727409901
2023-11-16 02:21:24,8580,272.372784,13.923048,,,,1.7320353243217974,1.8924376383797015,3731,54.02852389526026,54.44152387940083,0.08477665054571981,0.8523957562991131
2023-11-16 02:23:44,10656,263.636235,32.975607,,,,1.732034425915155,1.860977782858051,3731,54.26602282215052,54.691234958312535,0.08487638082823135,0.47084127455990815
2023-11-16 02:26:04,9937,267.146963,26.047404,,,,1.7320353243217974,1.878247123713111,3731,54.56555218180343,55.00067846675606,0.08497616668802377,0.08785682133261463
2023-11-16 02:28:24,8381,276.823679,12.190998,,,,1.7320353243215867,1.8240912965091667,3731,54.92609189045498,55.36884646331319,0.08507600810882854,-0.2965370816591289
2023-11-16 02:30:44,10657,265.700898,32.975607,,,,1.732034425915155,1.8486472894943433,3731,55.346443194645346,55.79456887315954,0.08517590508056666,-0.6823201801373773
2023-11-16 02:33:04,9370,272.065217,20.851252,,,,1.7320353243217974,1.8592197311433638,3731,55.825248178805936,56.276531658131894,0.08527585760356354,-1.0694724840030545
2023-11-16 02:35:24,9369,270.21178,20.851252,,,,1.7320353243217974,1.9697806982636084,3731,56.36100864281063,56.81329404116104,0.08537586565195093,-1.4579742709509977
2023-11-16 02:37:44,10997,266.726612,36.439709,,,,16.302378035677695,1.8175840905954614,3731,55.42685704558469,55.79607066065352,0.08547592922340869,-1.8478060754963186
