tile_index,objname,P_Mstar,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
125818.0,CGCG 227-019,0.005771520028724305,272.379184,44.933317,,,
110772.0,NGC 6487,0.004699622548136009,268.280341,30.11711,,,
121321.0,CGCG 227-022,0.004657946823195265,274.566068,40.170965,,,
124357.0,WISEA J181138.82+432545.3,0.004563695651394675,272.598985,43.345866,,,
113669.0,B2 1752+32B,0.004445518830005439,268.450586,32.762861,,,
126294.0,CGCG 254-010,0.003994662556410527,270.518276,45.462467,,,
114242.0,CGCG 199-035,0.003736578956812982,270.653342,33.292011,,,
121313.0,MRK 1120,0.0032490138791237046,269.02612,40.170965,,,
123863.0,UGC 11185 NED01,0.0031517284462434605,273.976383,42.816716,,,
115930.0,CGCG 199-036,0.003045221354384841,270.753187,34.879462,,,
117041.0,IC 1281 NED02,0.002894370454519319,273.00278,35.937762,,,
120795.0,WISEA J180453.62+394034.6,0.0028378509734259465,271.08342,39.641814,,,
119752.0,UGC 11281,0.002821974936090171,278.734929,38.583514,,,
117589.0,WISEA J181153.05+362633.3,0.002815178964239563,272.759167,36.466913,,,
126295.0,CGCG 254-014 NED01,0.0027296609502321964,271.272722,45.462467,,,
102271.0,UGC 11246,0.002651055741007436,276.816517,22.709006,,,
101006.0,NGC 6579,0.002636222281382671,273.151219,21.650705,,,
119736.0,WISEA J175022.23+383834.3,0.0025577188224370434,267.90417,38.583514,,,
114239.0,NGC 6504,0.002551578170017742,268.754213,33.292011,,,
111947.0,NGC 6575,0.0024930385196690018,272.590152,31.17541,,,
103517.0,NGC 6619,0.002436202809995591,274.949612,23.767306,,,
125333.0,CGCG 227-014,0.002414898842134419,270.608263,44.404167,,,
101639.0,NGC 6616,0.0024083618892365294,274.644522,22.179856,,,
125332.0,CGCG 227-008,0.002379051137846635,269.867594,44.404167,,,
102887.0,WISEA J180426.09+231120.7,0.002358649792219828,271.186627,23.238156,,,
125814.0,CGCG 254-005 NED02,0.0023565981652470228,269.389336,44.933317,,,
109592.0,NGC 6518,0.002299709454859725,269.702358,29.058809,,,
103518.0,NGC 6628,0.002294948602185254,275.527798,23.767306,,,
107798.0,WISEA J180405.23+271921.6,0.0021721643935995526,271.06484,27.471358,,,
114821.0,NGC 6657,0.0021713146374668438,278.542722,33.821161,,,
123362.0,WISEA J181229.01+422248.2,0.002140296896167371,272.927715,42.287566,,,
119751.0,WISEA J183126.18+382557.5,0.0021333032067675757,278.058007,38.583514,,,
120804.0,NGC 6646,0.0021126427055168364,277.267909,39.641814,,,
117585.0,WISEA J175919.13+362535.3,0.0020870831668790826,270.127234,36.466913,,,
124844.0,CGCG 227-005,0.002080730469571118,269.017909,43.875016,,,
106583.0,UGC 11042,0.0020528270131433333,268.812315,26.413058,,,
111941.0,WISEA J175641.88+311652.1,0.002052027989221049,268.879362,31.17541,,,
109588.0,WISEA J174841.65+284806.6,0.0020428238082611677,267.280955,29.058809,,,
118123.0,NGC 6433,0.0020048448422154167,266.159383,36.996063,,,
108397.0,UGC 11064,0.001892805204448683,269.503296,28.000508,,,
120273.0,WISEA J181216.74+390242.8,0.0018866402705219507,273.140083,39.112664,,,
122353.0,UGC 11228,0.001857599615372005,276.17861,41.229265,,,
105369.0,UGC 11179,0.0018427468194666442,273.898611,25.354757,,,
108995.0,2MFGC 14119,0.0018330393563660435,269.045353,28.529659,,,
103511.0,CGCG 142-005,0.0017696939094935748,271.480494,23.767306,,,
112520.0,CGCG 171-018,0.0017500246378113749,268.539987,31.70456,,,
114813.0,UGC 11167,0.0017346895862741644,273.44726,33.821161,,,
104747.0,WISEA J175934.29+245313.2,0.001669522865821013,269.927953,24.825607,,,
110187.0,WISEA J180418.78+294151.8,0.0016584573496194889,270.882502,29.587959,,,
123858.0,WISEA J180239.49+424715.6,0.001627557898545374,270.369515,42.816716,,,
97175.0,CGCG 113-025,0.0016137990678688813,272.787084,18.475804,,,
115927.0,UGC 11041,0.001609127687059296,268.818114,34.879462,,,
110182.0,CGCG 171-006,0.0015826656793916291,267.840005,29.587959,,,
101638.0,CGCG 142-034,0.001574509052478046,274.073087,22.179856,,,
105368.0,UGC 11156,0.0015715434148617284,273.313057,25.354757,,,
119214.0,CGCG 200-018,0.0015711016115077928,274.935777,38.054363,,,
114820.0,UGC 11265,0.0015694798115719081,277.905789,33.821161,,,
113095.0,WISEA J175037.65+321739.0,0.0015634702628309714,267.615511,32.233711,,,
116495.0,CGCG 200-020,0.0015583241497534352,276.722962,35.408612,,,
111956.0,CGCG 173-003,0.0015557411946837871,278.156336,31.17541,,,
114807.0,UGC 11076,0.0015480260074963606,269.625664,33.821161,,,
114252.0,WISEA J182709.71+332904.3,0.0015443082513927064,276.983769,33.292011,,,
100376.0,UGC 11197,0.0015393186958066885,274.854342,21.121555,,,
120800.0,CGCG 227-024,0.0015329197257304985,274.519248,39.641814,,,
118681.0,UGC 11268,0.0015232182091401286,277.898707,37.525213,,,
93933.0,NGC 6627,0.0015228779340574396,275.620365,15.830052,,,
124360.0,WISEA J181940.39+432003.3,0.0015156825578624407,274.781877,43.345866,,,
104134.0,WISEA J181200.80+240156.7,0.001511428152543776,272.853429,24.296457,,,
119745.0,UGC 11189,0.0015047209067919668,273.996472,38.583514,,,
109596.0,CGCG 172-002,0.0015032214793413272,272.123761,29.058809,,,
110779.0,UGC 11129,0.0014983860457836288,272.562473,30.11711,,,
113671.0,WISEA J175835.81+330001.2,0.0014913020538162977,269.709093,32.762861,,,
112528.0,2MFGC 14264,0.001487450647695488,273.515722,31.70456,,,
105968.0,ARK 526,0.0014832581330715177,265.685163,25.883907,,,
110782.0,CGCG 172-019,0.0014741108905390685,274.397673,30.11711,,,
117038.0,WISEA J180358.46+355032.9,0.0014699119019326832,271.042129,35.937762,,,
127239.0,CGCG 254-016,0.0014495511037880525,271.833671,46.520768,,,
104746.0,WISEA J175706.85+243422.1,0.0014442233286669386,269.344925,24.825607,,,
109591.0,UGC 11046,0.0014431866436112257,269.097007,29.058809,,,
115377.0,WISEA J181814.63+342945.7,0.0014332738940327592,274.73542,34.350312,,,
113109.0,UGC 11233,0.001411636604458755,276.373382,32.233711,,,
121827.0,WISEA J174927.34+403525.7,0.0013989783513223572,267.024465,40.700115,,,
124358.0,NGC 6606,0.0013740240402963615,273.326615,43.345866,,,
116476.0,UGC 10929,0.0013695857008635638,264.38756,35.408612,,,
101637.0,NGC 6593,0.0013632994931385709,273.501653,22.179856,,,
102880.0,WISEA J174858.94+230042.2,0.001342184050637207,267.155545,23.238156,,,
119740.0,WISEA J180309.00+385134.9,0.0013295718502956064,270.61186,38.583514,,,
113106.0,CGCG 172-023 NED01,0.0013236058143542679,274.496696,32.233711,,,
96533.0,WISEA J181809.20+180530.8,0.0013136733588872062,274.715683,17.946653,,,
113682.0,WISEA J182632.40+325129.6,0.0012999318289016449,276.630881,32.762861,,,
106585.0,UGC 11082,0.0012997486968294918,269.993968,26.413058,,,
115929.0,UGC 11087,0.001299407082541342,270.108163,34.879462,,,
127238.0,WISEA J180451.01+463252.7,0.0012980092173452457,271.06466,46.520768,,,
122350.0,WISEA J181719.44+410303.8,0.0012940064357007514,274.067859,41.229265,,,
110784.0,CGCG 172-029,0.001287188808460931,275.62114,30.11711,,,
121316.0,2MFGC 14204,0.0012817805762147028,271.1036,40.170965,,,
115381.0,NGC 6640,0.0012785046343035083,277.299123,34.350312,,,
122354.0,WISEA J182747.89+410456.3,0.00127072755134408,276.882194,41.229265,,,
125815.0,WISEA J180143.86+445000.1,0.0012667475155238967,270.136798,44.933317,,,
109594.0,CGCG 171-048,0.0012639918520114272,270.91306,29.058809,,,
125330.0,MCG +07-37-002,0.0012605047814006768,268.386255,44.404167,,,
119734.0,WISEA J174612.29+385055.4,0.001256633958072822,266.550325,38.583514,,,
125335.0,WISEA J180943.57+441048.3,0.001241062733001898,272.089602,44.404167,,,
119202.0,WISEA J174712.53+380532.3,0.001235085905666732,266.871779,38.054363,,,
117593.0,CGCG 200-019,0.0012175286217425373,275.3911,36.466913,,,
123855.0,WISEA J175314.06+424712.8,0.0012082104791604836,268.205395,42.816716,,,
101634.0,WISEA J180813.33+221936.5,0.0012027683019099733,271.787349,22.179856,,,
111370.0,CGCG 172-028,0.0011927247261701935,276.030674,30.64626,,,
120789.0,WISEA J174656.17+392758.4,0.001191695713304882,266.960428,39.641814,,,
116479.0,NGC 6447,0.0011815434842405636,266.335255,35.408612,,,
126769.0,WISEA J180656.34+460841.4,0.0011725050695074535,271.521139,45.991617,,,
107200.0,UGC 11194,0.0011684454809026714,274.775084,26.942208,,,
97174.0,UGC 11128,0.0011631543538632087,272.229178,18.475804,,,
115370.0,CGCG 199-032,0.0011532722278397394,270.24894,34.350312,,,
110773.0,UGC 11047,0.001144691017970485,268.892074,30.11711,,,
102272.0,NGC 6641,0.0011439856526598675,277.390136,22.709006,,,
113670.0,UGC 11058,0.0011324138834871134,269.07984,32.762861,,,
113667.0,WISEA J174957.29+324319.0,0.001131718030734672,267.192079,32.762861,,,
110183.0,CGCG 171-016,0.0011287266475374588,268.448504,29.587959,,,
121829.0,WISEA J175312.79+404037.5,0.00112602976791305,268.420395,40.700115,,,
117592.0,UGC 11199,0.001122428452010717,274.733116,36.466913,,,
111953.0,CGCG 172-033,0.0011164539608528041,276.300942,31.17541,,,
104754.0,NGC 6599,0.0011094207521015437,274.009148,24.825607,,,
115382.0,CGCG 200-027,0.0011037449834802894,277.940048,34.350312,,,
