tile_index,objname,P_Mstar,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
11779.0,CGCG 227-019,0.005771520028724305,271.617322,45.099963,,,
10305.0,NGC 6487,0.004699622548136009,269.058533,29.511506,,,
11325.0,CGCG 227-022,0.004657946823195265,275.268797,39.903811,,,
11632.0,WISEA J181138.82+432545.3,0.004563695651394675,273.576429,43.367912,,,
10658.0,B2 1752+32B,0.004445518830005439,267.765561,32.975607,,,
10659.0,CGCG 199-035,0.003736578956812982,269.830224,32.975607,,,
11322.0,MRK 1120,0.0032490138791237046,268.495234,39.903811,,,
10831.0,CGCG 199-036,0.003045221354384841,270.051388,34.707658,,,
11000.0,IC 1281 NED02,0.002894370454519319,273.185614,36.439709,,,
11323.0,WISEA J180453.62+394034.6,0.0028378509734259465,270.753088,39.903811,,,
11167.0,UGC 11281,0.002821974936090171,278.835416,38.17176,,,
9566.0,UGC 11246,0.002651055741007436,277.86561,22.583302,,,
9371.0,NGC 6579,0.002636222281382671,273.918654,20.851252,,,
11162.0,WISEA J175022.23+383834.3,0.0025577188224370434,267.819546,38.17176,,,
10485.0,NGC 6575,0.0024930385196690018,272.260903,31.243557,,,
9754.0,NGC 6619,0.002436202809995591,274.631259,24.315353,,,
9564.0,NGC 6616,0.0024083618892365294,274.11383,22.583302,,,
11778.0,CGCG 227-008,0.002379051137846635,269.163547,45.099963,,,
9562.0,WISEA J180426.09+231120.7,0.002358649792219828,270.36205,22.583302,,,
9565.0,NGC 6628,0.002294948602185254,275.98972,22.583302,,,
10124.0,WISEA J180405.23+271921.6,0.0021721643935995526,270.216997,27.779455,,,
10835.0,NGC 6657,0.0021713146374668438,278.479163,34.707658,,,
11480.0,WISEA J181229.01+422248.2,0.002140296896167371,272.98521,41.635861,,,
11326.0,NGC 6646,0.0021126427055168364,277.526651,39.903811,,,
10998.0,WISEA J175919.13+362535.3,0.0020870831668790826,268.879613,36.439709,,,
11630.0,CGCG 227-005,0.002080730469571118,268.811236,43.367912,,,
9938.0,UGC 11042,0.0020528270131433333,269.074824,26.047404,,,
10483.0,WISEA J175641.88+311652.1,0.002052027989221049,268.209181,31.243557,,,
10304.0,WISEA J174841.65+284806.6,0.0020428238082611677,267.068258,29.511506,,,
10997.0,NGC 6433,0.0020048448422154167,266.726612,36.439709,,,
11324.0,WISEA J181216.74+390242.8,0.0018866402705219507,273.010942,39.903811,,,
11481.0,UGC 11228,0.001857599615372005,275.302699,41.635861,,,
9941.0,UGC 11179,0.0018427468194666442,274.858409,26.047404,,,
10123.0,2MFGC 14119,0.0018330393563660435,268.25932,27.779455,,,
9752.0,CGCG 142-005,0.0017696939094935748,270.829955,24.315353,,,
10661.0,UGC 11167,0.0017346895862741644,273.95955,32.975607,,,
10306.0,WISEA J180418.78+294151.8,0.0016584573496194889,271.048809,29.511506,,,
11631.0,WISEA J180239.49+424715.6,0.001627557898545374,271.193832,43.367912,,,
9176.0,CGCG 113-025,0.0016137990678688813,272.268464,19.119201,,,
10830.0,UGC 11041,0.001609127687059296,267.944445,34.707658,,,
9940.0,UGC 11156,0.0015715434148617284,272.930548,26.047404,,,
