tile_index,objname,P_Mstar,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
3278.0,UGC 11358,0.0002857635060534868,281.893325,30.83708,,,
3067.0,WISEA J172124.27+245357.5,0.0002827416216067757,260.352573,24.640307,,,
3873.0,MCG +09-30-022,0.0002802443216535052,278.307801,52.525787,,,
3801.0,WISEA J182912.05+495801.3,0.0002734555067652607,277.348116,49.4274,,,
3554.0,WISEA J174728.25+394921.4,0.0002702805454357793,265.45292,40.13224,,,
3173.0,WISEA J175127.11+275351.9,0.0002701832918683805,266.814666,27.738694,,,
3557.0,WISEA J183158.24+392049.1,0.0002695244232278417,277.610467,40.13224,,,
3176.0,WISEA J182445.52+272506.1,0.0002602820622674056,277.316728,27.738694,,,
3647.0,WISEA J194827.60+425825.4,0.00025349964493558803,295.639213,43.230627,,,
3728.0,WISEA J193748.33+460227.7,0.0002510046162101921,296.009224,46.329014,,,
3639.0,WISEA J173215.28+425358.2,0.00024900453399570284,261.619168,43.230627,,,
2961.0,WISEA J172448.33+214842.4,0.0002426108010766899,262.185868,21.54192,,,
2746.0,WISEA J182032.20+162507.4,0.0002409733401677132,275.995692,15.345147,,,
3072.0,WISEA J183020.98+230325.7,0.00023995956321023806,277.396472,24.640307,,,
3071.0,WISEA J181748.89+235511.1,0.00023602110231835005,273.987692,24.640307,,,
3560.0,WISEA J191316.48+405116.1,0.00023553351077534534,289.768014,40.13224,,,
2853.0,WISEA J173506.11+180409.1,0.0002342486054860437,263.619662,18.443534,,,
3274.0,WISEA J174942.29+314245.3,0.00023350658472915274,267.459203,30.83708,,,
3375.0,WISEA J184637.21+340118.1,0.00023345031266813307,283.375701,33.935467,,,
2967.0,WISEA J184443.92+202533.4,0.00022887492737160272,282.172254,21.54192,,,
2960.0,WISEA J171710.12+201834.7,0.00022720258245043063,258.854804,21.54192,,,
2858.0,WISEA J183531.77+173828.0,0.0002263902742983777,279.950409,18.443534,,,
3466.0,WISEA J181311.81+360306.9,0.00022637600653639835,272.928631,37.033854,,,
3271.0,WISEA J171204.07+301420.1,0.00022433522567754744,256.633611,30.83708,,,
2743.0,WISEA J175051.42+154811.2,0.0002165107022888561,266.356901,15.345147,,,
3275.0,WISEA J175737.48+301357.4,0.0002025472153849591,271.067733,30.83708,,,
2741.0,WISEA J172037.27+163457.7,0.00020136278874390479,259.931041,15.345147,,,
3871.0,MCG +09-29-046,0.0001975386066742973,268.122513,52.525787,,,
2635.0,WISEA J183457.71+125333.6,0.00019023877744364954,279.870931,12.24676,,,
3721.0,WISEA J174240.25+473830.3,0.00018907529773310057,264.599815,46.329014,,,
3172.0,WISEA J173649.74+273622.3,0.00018842765134910097,263.313978,27.738694,,,
2631.0,WISEA J174924.69+133302.9,0.0001843904690447813,267.188778,12.24676,,,
3722.0,CGCG 254-003,0.00017282994552502345,269.086873,46.329014,,,
2859.0,IC 4791,0.00016225968589552052,283.216559,18.443534,,,
3369.0,CGCG 198-042,0.00016027479460677636,260.968731,33.935467,,,
3562.0,MCG +07-41-002,0.00015878308100067875,297.873045,40.13224,,,
2860.0,WISEA J185934.75+190621.5,0.00015779839337675495,286.482708,18.443534,,,
2405.0,WISEA J183030.34+065303.8,0.0001520637819329699,278.487702,6.049987,,,
3803.0,WISEA J190651.52+483823.4,0.00014851661609874885,286.875588,49.4274,,,
3729.0,WISEA J200553.76+445712.7,0.00014769099236746144,300.496283,46.329014,,,
3640.0,WISEA J174408.23+414231.7,0.0001458282979183613,265.871673,43.230627,,,
2630.0,UGC 10918,0.0001389868915207063,264.018239,12.24676,,,
3170.0,WISEA J170853.18+272953.9,0.00013826984297306494,256.312604,27.738694,,,
2520.0,WISEA J183324.60+085029.6,0.00013823334980419226,277.256399,9.148374,,,
2517.0,WISEA J175145.70+103355.0,0.00013812149494113444,267.841481,9.148374,,,
3368.0,WISEA J171509.62+341237.2,0.00010389702994410542,257.234236,33.935467,,,
3178.0,NGC 6710,0.00010211490576240973,284.318103,27.738694,,,
3649.0,WISEA J201130.49+420926.3,8.885341785648223e-05,304.144224,43.230627,,,
2519.0,WISEA J182046.31+094732.8,8.351357802881048e-05,274.118093,9.148374,,,
2518.0,WISEA J180043.67+103151.9,8.310415510104027e-05,270.979787,9.148374,,,
3552.0,CGCG 198-031,8.053211376622383e-05,257.347888,40.13224,,,
3563.0,WISEA J200439.83+404018.3,7.41106403405671e-05,301.925561,40.13224,,,
2851.0,WISEA J171315.50+185719.8,6.705501549953778e-05,257.087363,18.443534,,,
3376.0,UGC 11397,6.695423304246511e-05,287.110195,33.935467,,,
2748.0,2MFGC 14573,6.54254025999469e-05,282.421552,15.345147,,,
2959.0,WISEA J170838.46+210659.0,6.344987824819351e-05,255.52374,21.54192,,,
3470.0,CGCG 202-006,6.330026077917205e-05,288.453948,37.033854,,,
3179.0,UGC 11404,6.303016812909551e-05,287.81879,27.738694,,,
2636.0,WISEA J185159.46+115233.8,5.74835228060622e-05,283.041469,12.24676,,,
3279.0,WISEA J185549.33+295920.1,4.736820908479512e-05,285.501856,30.83708,,,
3720.0,I Zw 188,4.30242593461408e-05,260.112756,46.329014,,,
2521.0,WISEA J183559.93+084240.1,3.623219401568184e-05,280.394705,9.148374,,,
3472.0,WISEA J194940.46+381534.4,3.449034381171748e-05,296.216606,37.033854,,,
3074.0,UGC 11379,3.226673625123956e-05,284.214031,24.640307,,,
2629.0,CGCG 082-031,2.6248994744576824e-05,260.847701,12.24676,,,
3471.0,WISEA J193329.78+382238.6,1.964025654771935e-05,292.335277,37.033854,,,
2516.0,WISEA J174330.43+104441.6,1.956293002170473e-05,264.703174,9.148374,,,
2404.0,WISEA J182321.07+074311.9,1.5369032825658073e-05,275.371962,6.049987,,,
3075.0,WISEA J190431.59+240805.7,8.142468695312995e-08,287.622811,24.640307,,,
2968.0,2MASX J18554204+2050585,,285.503318,21.54192,,,
