tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
690,269.368102,33.401783,0.8207627240098396,139545905966958.94,114534077905862.16
731,268.570759,40.257437,0.13197899528857757,165731838938358.53,21873121590412.918
