tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
117039,271.695679,35.937762,0.0047279525435118975,953902971435.7366,4510007980.063148
114810,271.536462,33.821161,0.004301436658159613,1187768733026.696,5109111969.656829
117040,272.34923,35.937762,0.004051892750497851,466665344457.1444,1890877926.114486
115932,272.043236,34.879462,0.004011789076502668,1001878760337.0461,4019326266.7001963
118672,271.893865,37.525213,0.003928921231654224,1258400132691.7192,4944154999.248988
118131,271.459652,36.996063,0.003896167387238988,286088237084.9175,1114647659.2029512
118673,272.561069,37.525213,0.003807104756252915,861877605155.456,3281258329.8952084
118133,272.784719,36.996063,0.0038058319529589097,947179982763.3997,3604807843.604016
114811,272.173395,33.821161,0.0038015407176709482,67916138334.64306,258185965.26611838
119742,271.965705,38.583514,0.003637771495423238,548684910370.38824,1995990326.9142528
114245,272.55247,33.292011,0.00359259800630777,1468536946419.345,5275862905.895439
113675,272.226107,32.762861,0.0035032843257131454,377114597524.6249,1321139658.5056398
119741,271.288782,38.583514,0.0034281204214748205,232523833590.3522,797119702.4106992
118130,270.797118,36.996063,0.003393085154515019,166239809209.94025,564065828.7196574
118132,272.122185,36.996063,0.003367877416189562,286088237084.9175,963510112.7157787
113102,271.994447,32.233711,0.0033314021951319174,344580758456.1005,1147937095.1208744
117590,273.41715,36.466913,0.0033253073232057963,1380725302165.203,4591335958.625485
118674,273.228274,37.525213,0.003306249777809773,241876307472.21973,799703487.8374748
116487,271.529108,35.408612,0.0033000839971981458,557110885871.6199,1838512719.1298153
116490,273.476803,35.408612,0.003299258146040193,959453569182.8405,3165485003.8738246
117587,271.4432,36.466913,0.003293667095019652,2324006227824.43,7654502841.206071
113100,270.743322,32.233711,0.003273613943252011,734892319349.6233,2405753743.4117365
115373,272.171717,34.350312,0.0032620096966393163,480193239063.17566,1566395002.0847204
111945,271.353222,31.17541,0.0032447128587776847,624602351895.3566,2026655282.8176477
114246,273.185513,33.292011,0.0032268809821590478,1102278085183.0542,3556920190.1278887
118134,273.447253,36.996063,0.0032226736943925887,561219920452.2,1808628674.4104059
117589,272.759167,36.466913,0.0032206520177853947,615768073904.7238,1983174689.7090747
111364,272.340348,30.64626,0.0032161200589338,3226212025504.26,10375885209.597694
115933,272.688261,34.879462,0.0032061907160440112,892101249405.78,2860246743.616075
116489,272.827572,35.408612,0.003199489561082657,286420419652.2031,916399142.7581378
115931,271.398212,34.879462,0.0031893829099236028,1289079310761.89,4111367523.2800684
115375,273.453569,34.350312,0.0031788513410650854,2210992588721.667,7028416755.742836
115372,271.530792,34.350312,0.0031712723952951123,67266953571.08384,213321832.97557616
