Observation_Time,Tile_Index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob,Slew Angle (deg),Air_Mass,Lunar-tile,Lunar-tile separation (deg),Lunar separation (deg),Lunar_Illumination,Lunar_altitude
2023-11-15 04:12:41,35539,283.469883,46.0,0.0002538045234669,5786031020770.002,1468520845.9917014,3.9998922532843197,1.8888345610181816,11652,50.903985633270075,51.22074799812261,0.03728326475938226,-29.075788169737944
2023-11-15 04:17:44,35538,282.030326,46.0,0.0003300045856087,5445075115097.209,1796899756.9662368,0.9999985323349546,1.9895780318304312,11652,51.354808712335156,51.650213232929936,0.037427777751491254,-30.053595380189467
2023-11-16 02:20:50,30391,270.496007,28.0,0.0035582721482757,12238441943112.02,43547707104.46514,2.9999542912482013,1.671226196842315,11021,49.55617206809358,49.51717548774129,0.0847524387229131,0.9448408382793916
2023-11-16 02:25:53,25710,274.126154,14.0,0.0003776457979352,12145110782239.314,4586550052.370391,0.9999985323349546,1.8629662766211215,11021,49.822004530187684,49.76880163095084,0.08496832436431623,0.11799974387145591
2023-11-16 02:30:56,25712,276.187381,14.0,0.00041651326513,11416844417091.73,4755267145.644151,7.556194897625504,1.8297200971107683,11021,50.33442033783093,50.31461813310856,0.08518447026507064,-0.7154512939962598
2023-11-16 02:35:59,25713,277.217995,14.0,0.0003193739292601,11307796406852.309,3611415369.7304726,7.998937227059439,1.8393020451852224,11021,51.95670184409542,51.880975416296224,0.08540087634201371,-1.5553082872177275
2023-11-16 02:41:02,30712,276.311072,29.0,0.0015611242237132,9752262746510.582,15224493609.593796,9.552846082097892,1.6337225974409229,11021,51.17171039336016,51.159990054248,0.08561754248340037,-2.401373025926749
2023-11-16 02:46:05,30078,276.416675,27.0,0.0014745787273245,9486784386461.592,13989010446.991133,4.999714028416185,1.6996633813100799,11021,51.86433595261819,51.80747082799365,0.08583446858466709,-3.2534529479660144
2023-11-16 02:51:08,31328,268.530754,31.0,0.0029993790878365,9331246919127.775,27987946872.67133,1.9999810078254225,1.9870893210521745,11021,52.28607346304721,52.20395354807223,0.08605165453858726,-4.111361012470674
2023-11-16 02:56:11,28448,280.615757,22.0,0.0002417851288558,9219163087391.78,2229056535.028542,0.9999982861279676,1.728265714282132,11021,52.527044436324715,52.42645960670656,0.08626910024891549,-4.9749155668736735
2023-11-16 03:01:14,27096,278.458192,18.0,0.0004404113788406,8802895861233.752,3876895504.036225,8.629338490786122,1.9608594358127853,11022,52.0581116299646,52.11511517933801,0.08648680560433658,-5.8439402187690845
2023-11-16 03:06:17,29106,277.335523,24.0,0.0007504693580538,8323507722623.248,6246537497.353709,3.999838795598213,1.9192068982604051,11022,52.42720861688252,52.51946526578751,0.08670477050031739,-6.718263698095358
2023-11-16 03:11:20,31942,275.26156,33.0,0.0033113862704032,8138317495128.232,26949112817.5506,0.9999981430432621,1.8723277090980979,11022,52.5720343317515,52.66783757080009,0.08692299482872623,-7.597719724103067
2023-11-16 03:16:23,30397,277.291427,28.0,0.0011108566256762,8115555783509.029,9015218913.156126,0.9999972295047699,1.9431718684771226,11022,52.73757034150072,52.83479837916411,0.08714147848860665,-8.48214686818743
2023-11-16 03:21:26,32242,276.214709,34.0,0.0023634664022326,7738296918396.75,18289204777.13132,0.9999972295047699,1.9182294602841594,11022,52.92362149063154,53.0201704508541,0.08736022137216398,-9.371388421159848
2023-11-16 03:26:29,33682,273.304648,39.0,0.0053696659243971,7467256516593.49,40096672865.8848,10.046118954959487,1.9969805531050062,11022,53.00524748904036,53.04923013128126,0.08757922336971874,-10.265292257565486
2023-11-16 03:31:32,31946,280.031013,33.0,0.0005170972238499,7439544302186.195,3846967705.36927,6.9990515962319035,1.8840390270040142,11022,53.420551893904296,53.49272114402362,0.08779848438171933,-11.163710699417072
2023-11-16 03:36:35,36491,272.98797,50.0,0.0006044268281711,6858566931714.789,4145501856.33603,7.220885006857875,1.913400925575706,11022,54.00814578946182,54.05881616872388,0.08801800429718437,-12.066500386928245
2023-11-16 03:41:38,31645,281.699675,32.0,0.0002429097282791,6600700944061.53,1603374472.774199,8.997794126578652,1.9408502587399146,11022,54.6947361189389,54.761713304564324,0.08823778301075552,-12.973522143493476
2023-11-16 03:46:41,33686,278.451686,39.0,0.0010944305709028,6569649434114.957,7190025180.809762,8.863883318673446,1.9930318069867605,11022,55.005444633987594,55.063776115378815,0.08845782041457012,-13.884640846578192
