tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
9562,270.36205,22.583302,0.004922564274017838,15915297085297.139,78344072842.46391
11481,275.302699,41.635861,0.007946652030042346,9601440624604.287,76299307630.8427
9369,270.21178,20.851252,0.003755536493079503,19351758704697.633,72676236020.7609
9750,267.028651,24.315353,0.004796190477375363,14995274869501.818,71920194534.73071
10831,270.051388,34.707658,0.01441398336493411,4952276509803.713,71382031230.86467
11165,274.429068,38.17176,0.010951029962410354,6417319313780.949,70276256083.56982
11632,273.576429,43.367912,0.009139108104782422,7662687552284.995,70030129913.50317
11001,275.338614,36.439709,0.00872327120601457,7858210530533.664,68549301651.80479
10304,267.068258,29.511506,0.006770679878068977,10032347018862.8,67925810090.419655
10119,260.428614,27.779455,0.001496000650401281,45306841905600.78,67779064958.40678
10659,269.830224,32.975607,0.01252852215808928,5243445997157.702,65692629360.13481
9937,267.146963,26.047404,0.004996449885876133,12898290390615.23,64445661550.18669
10657,265.700898,32.975607,0.005304408169332029,12043343706901.602,63882810744.96234
9755,276.531911,24.315353,0.003922016954605099,16216861695972.842,63602806522.09149
10829,265.837501,34.707658,0.005854784192659075,10778884390749.156,63108041945.45781
10480,262.131598,31.243557,0.0025256342643410513,24181557364018.04,61073769843.692635
10830,267.944445,34.707658,0.00981573683132524,6215855120586.701,61013198045.32447
10309,277.019635,29.511506,0.0037382071432572575,16276818370405.318,60846118701.750114
9753,272.730607,24.315353,0.006598331425418127,9199536977915.43,60701593940.67548
9936,265.219101,26.047404,0.003984374421234516,15182109421436.229,60491208439.15406
11633,275.959025,43.367912,0.004813573957144456,12353209978209.21,59463089838.244896
9940,272.930548,26.047404,0.007919282473039982,7503227361670.922,59420176936.51456
9752,270.829955,24.315353,0.006257854844188551,9414085758435.39,58911982167.03136
9935,263.291239,26.047404,0.0025896130678207357,22044733246311.1,57087329291.269455
9560,266.61027,22.583302,0.00422630519680972,13428819784464.555,56754290842.10373
11325,275.268797,39.903811,0.008597006848565233,6596327254899.94,56708670585.75229
11630,268.811236,43.367912,0.0069300537646254075,8099150924762.746,56127551356.42142
11321,266.237379,39.903811,0.004339332660789677,12621271410332.549,54767895251.54702
10479,260.105737,31.243557,0.0014698351153946928,35221634054154.22,51769994554.3774
9370,272.065217,20.851252,0.0038986057735364266,13228777726312.03,51573789220.63016
11923,272.425081,46.832014,0.004390867698619027,11693426096627.727,51344286933.87146
9561,268.48616,22.583302,0.0042281511952883336,11886096462171.35,50256212963.842224
11779,271.617322,45.099963,0.00744053218715431,6696647291909.596,49826619721.47309
10997,266.726612,36.439709,0.006215538935454657,7829431336308.027,48664135313.29133
10481,264.157459,31.243557,0.0042738564722746885,11287691612264.365,48241973854.11677
9371,273.918654,20.851252,0.004268615294923644,11133076847507.234,47522822110.82968
9177,274.101634,19.119201,0.003182394388453365,14802252320180.129,47106604720.21204
11161,265.616372,38.17176,0.004658167984486595,9797467947713.162,45638251523.07104
10128,278.047704,27.779455,0.002445531314990225,18546375671126.637,45355742483.313034
11778,269.163547,45.099963,0.0047731884180643325,9497652832523.207,45334086498.995674
9933,259.435516,26.047404,0.0008667827067625497,51505592781086.34,44644157124.19966
9559,264.73438,22.583302,0.0034334129942114977,12901186005721.732,44295099672.78452
11482,277.620189,41.635861,0.004193495502723944,10447319647522.352,43810787957.40449
11002,277.491615,36.439709,0.004544253156010821,9634228123807.254,43780371557.339325
11167,278.835416,38.17176,0.0025694154166055094,16418131290264.006,42184999649.05764
10482,266.18332,31.243557,0.006191247876760725,6745245560678.828,41761487255.7825
10996,264.573612,36.439709,0.0033638663205373147,12405566091307.477,41730665961.748955
11777,266.709773,45.099963,0.0021140392768039104,19321520254440.344,40846452705.44917
10656,263.636235,32.975607,0.0029420062851004906,13640207266240.123,40129575507.35182
8582,275.941743,13.923048,0.0011960780298377006,32997805770260.516,39467950514.66031
11326,277.526651,39.903811,0.0042906664516513295,9138140574272.541,39208713192.505005
10310,279.009911,29.511506,0.0015424741014107577,25165640024200.523,38817347982.7553
9748,263.227347,24.315353,0.0027292478659314717,14158805996296.309,38642891049.52943
9565,275.98972,22.583302,0.0032738392257871435,11803024998239.576,38641206222.18295
8979,271.089419,17.38715,0.001940665747083135,19388208140110.76,37626031434.83137
9372,275.772091,20.851252,0.003382807096479578,11009230665906.523,37242103623.40918
10828,263.730557,34.707658,0.0032193555730985353,11538130344394.375,37145344227.36336
10303,265.077982,29.511506,0.005202618784063841,7063354390637.201,36747940231.228905
8981,274.719384,17.38715,0.0023246857436676153,15656951389931.613,36397491685.47088
9176,272.268464,19.119201,0.0029617922033956614,12244795805836.65,36266540749.89889
9564,274.11383,22.583302,0.004415475037083877,8096444780604.491,35749649817.88718
8781,272.222894,15.655099,0.0015089475765307078,23522357059862.867,35494003679.77006
8783,275.820452,15.655099,0.0015178000953004437,23008974591701.336,34923023828.049774
8778,266.826556,15.655099,0.0013573841863403846,25429082377768.137,34517034292.729416
10835,278.479163,34.707658,0.00246686880853624,13913363117565.43,34322441496.560696
11320,263.979525,39.903811,0.0020075855121571245,17015237885050.697,34159545063.934814
8976,265.644473,17.38715,0.0017210263729297915,19824181493550.83,34117939172.14768
8782,274.021673,15.655099,0.0018288538761763555,18150210728989.76,33194083245.1306
8581,274.157263,13.923048,0.00104162755390618,31445379945068.086,32754374193.831722
10301,261.097431,29.511506,0.00188204498852533,17076697886949.623,32139113678.69463
11003,279.644615,36.439709,0.001885616632111651,17009721998367.184,32073814707.716587
11327,279.784505,39.903811,0.001997301170637011,15939500452153.92,31835982912.45619
10300,259.107155,29.511506,0.0011217215147427562,28147189461631.86,31573307998.653034
9558,262.85849,22.583302,0.002424908876465973,12649976500529.33,30675040303.21954
10488,278.338486,31.243557,0.002047373658303643,14961662918479.568,30632114543.71347
8977,267.459455,17.38715,0.002062433673112307,14713138525500.498,30344872332.158184
11781,276.524871,45.099963,0.0037161666205667034,8113975340481.573,30152884320.398975
9174,268.602124,19.119201,0.0027420638146674237,10908352693076.455,29911399197.314888
8975,263.829491,17.38715,0.001408822487683295,20538536313968.47,28935151823.21875
9368,268.358344,20.851252,0.003428309207997013,8435702192088.278,28920195501.05683
10664,280.15354,32.975607,0.0012754857360919533,22669178735396.285,28914214125.916985
9934,261.363377,26.047404,0.0016536776649880563,17451831655513.977,28859704221.854996
10302,263.087706,29.511506,0.003064830671574586,9360807772175.904,28689290770.878483
11782,278.978645,45.099963,0.0019113304268697168,14987622997218.248,28646299861.035538
11629,266.428639,43.367912,0.0030169929427329083,9311549354022.787,28092878686.99592
10654,259.506908,32.975607,0.0009059532498135679,30978227416437.355,28064825801.38519
8583,277.726222,13.923048,0.0011688777709845475,23422374574038.137,27377892983.266838
11477,266.032742,41.635861,0.0030275824424061985,8915554279635.146,26992575601.34281
9367,266.504907,20.851252,0.0030113444482474288,8432288334530.727,25392524662.21066
9178,275.934804,19.119201,0.0022434903822238944,11311551002106.576,25377355881.261158
12196,272.720603,50.296115,0.0016633108530101793,14998901544510.055,24947835722.214714
11924,274.956802,46.832014,0.0031975324429530257,7711587350267.226,24658050739.14561
11166,276.632242,38.17176,0.005093522053923943,4834213596783.599,24623173568.59625
11780,274.071096,45.099963,0.005608792672222928,4389248702044.081,24618385956.58884
10120,262.38629,27.779455,0.002618776939494468,9358228679556.256,24507113460.53769
12061,270.972041,48.564065,0.002841256183544409,8592622006345.828,24413840408.38985
9170,261.269444,19.119201,0.001345347752338986,17537606063358.412,23594178898.74581
8578,268.803826,13.923048,0.0008509641604577381,27697516177975.156,23569593601.155247
12063,276.206545,48.564065,0.0017976247878966915,12873758865758.844,23142188050.492893
8982,276.534366,17.38715,0.0019634222712819186,11568374571545.402,22713604276.303665
11922,269.89336,46.832014,0.004575840588181544,4962278810321.248,22706596790.14119
9756,278.432563,24.315353,0.002002629134638978,11142635940891.816,22314567371.905354
10995,262.420612,36.439709,0.001683179795467451,13223187149280.006,22257001441.352947
12062,273.589293,48.564065,0.0024819412115539966,8819122050241.98,21888542466.220146
10121,264.343967,27.779455,0.00385147481710346,5497994968807.3125,21175389166.922886
8784,277.619232,15.655099,0.0010328348648732358,20319326253459.45,20986508585.306984
9566,277.86561,22.583302,0.001692946053624504,12351021182727.256,20909612569.53076
9943,278.714133,26.047404,0.002212358814271882,9444876069264.412,20895454821.542686
9179,277.767974,19.119201,0.0013896360378614276,15032074165667.912,20889111984.41788
9175,270.435294,19.119201,0.0026849381677219093,7699341816654.809,20672256709.873837
10827,261.623614,34.707658,0.0017315223675498856,11937111321032.373,20669375256.300518
9373,277.625527,20.851252,0.002334079800880287,8851977004810.54,20661220724.785065
9366,264.65147,20.851252,0.00259917031205522,7817253955075.653,20318374401.828888
9173,266.768954,19.119201,0.0024190923568930016,8320946921408.844,20129139099.692486
9172,264.935784,19.119201,0.002404247690955272,8355236036427.579,20088056947.96729
9374,279.478964,20.851252,0.0010504057742981427,18916616610460.406,19870123317.81177
11783,281.43242,45.099963,0.0011020227011427903,17888550220911.652,19713588433.977516
9171,263.102614,19.119201,0.0017695056073239231,11111527401167.156,19661910042.298702
11160,263.413198,38.17176,0.0020944360373324343,9343407756018.758,19569169915.69706
11925,277.488523,46.832014,0.0017921946124662739,10875367245944.729,19490774586.774323
11634,278.341622,43.367912,0.0027111612740729997,7177466440537.93,19459269059.54501
9747,261.326695,24.315353,0.001769247506760554,10691814594418.387,18916466313.920834
8577,267.019346,13.923048,0.0008492722964554488,21599497193493.992,18343854583.801666
8983,278.349348,17.38715,0.0012812881209143586,13815018047675.307,17701018514.703846
8580,272.372784,13.923048,0.0008708821866608947,20038325849582.652,17451021032.90807
10118,258.470937,27.779455,0.0007998018890662478,21665423961928.254,17328047012.171368
8980,272.904402,17.38715,0.002387735157986801,7214272583949.008,17225772287.99533
8380,275.051668,12.190998,0.0007285531187612912,23472866741821.58,17101230271.022299
9556,259.10671,22.583302,0.0009892560576583874,17222798852458.314,17037758094.62631
8978,269.274437,17.38715,0.001887923201026237,8996070620936.953,16983890443.33738
9365,262.798034,20.851252,0.0017482679002664757,9649001666243.207,16869039882.710737
10489,280.364347,31.243557,0.0009104287257176013,18458561850874.105,16805204944.470839
8780,270.424115,15.655099,0.0013040214003504362,12879064483470.98,16794575702.939396
8584,279.510701,13.923048,0.0006979185054301911,23818774249288.656,16623563325.242662
