tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
3372,272.172216,33.935467,0.10256001968519532,26025074268038.945,2669132129238.7446
3466,272.928631,37.033854,0.09153030803215145,28036602082539.65,2566198824789.713
3275,271.067733,30.83708,0.07674980783458879,39261194975706.0,3013289169741.7583
3465,269.047302,37.033854,0.0684788563885726,33223281381299.54,2275092314467.149
3556,273.557951,40.13224,0.060636953932102236,31706399974847.56,1922579514627.639
3555,269.505435,40.13224,0.05372595982271345,31850589539288.1,1711203493917.5298
3373,275.906711,33.935467,0.045146310037407225,66630282674252.05,3008111399491.8657
3276,274.676264,30.83708,0.04491989325481562,52234836927004.42,2346383298943.7397
3174,270.315353,27.738694,0.04258239525446236,42383863010251.81,1804806407113.5295
3175,273.816041,27.738694,0.04021485566754522,32011311893607.32,1287330287530.1921
3371,268.437721,33.935467,0.03614763952462219,23093506960902.098,834775764982.0422
3642,274.376685,43.230627,0.0352538161209542,31374422231870.17,1106068112263.5286
3274,267.459203,30.83708,0.02763407639460233,29471176659285.555,814408747241.5181
3070,270.578912,24.640307,0.024621399537822535,45025681386650.95,1108595290883.4326
3071,273.987692,24.640307,0.023676287151761004,40225684904763.42,952394866681.4368
3173,266.814666,27.738694,0.01766382943099367,49699315278045.68,877880227908.5767
3467,276.80996,37.033854,0.015064762994143048,24389424340514.137,367420897253.4291
3641,270.124179,43.230627,0.013698564909815438,38077459156522.67,521606545856.47205
3069,267.170132,24.640307,0.012896211189285047,50647010922149.09,653154548958.0612
2965,275.510125,21.54192,0.012457192805392845,34352213758587.664,427932150082.79535
2964,272.179061,21.54192,0.011765429082545943,46346894357975.766,545291098765.0126
3464,265.165972,37.033854,0.009400928039000667,33531784806739.477,315229895987.4137
3723,273.573932,46.329014,0.008625791616152692,22305482116566.992,192402440635.32736
3557,277.610467,40.13224,0.00844326803059953,30412673985434.727,256782357986.26703
3176,277.316728,27.738694,0.008440890630201658,65093474332978.81,549446897584.51294
3643,278.62919,43.230627,0.007773651603292982,32044961436622.79,249106365849.26453
