tile_index,RA,Dec,tile_prob
117039,271.695679,35.937762,0.01212637458700373
115932,272.043236,34.879462,0.01061475950393766
117040,272.34923,35.937762,0.010600537035038151
114810,271.536462,33.821161,0.010292853017292394
114811,272.173395,33.821161,0.009701101000992161
118672,271.893865,37.525213,0.009182832513716786
118131,271.459652,36.996063,0.009066906142724493
118133,272.784719,36.996063,0.008919742380369555
114245,272.55247,33.292011,0.008736303616220215
118673,272.561069,37.525213,0.008701073517538871
115373,272.171717,34.350312,0.008532767663158074
118132,272.122185,36.996063,0.0084127260305091
116487,271.529108,35.408612,0.008313041425269575
113675,272.226107,32.762861,0.008266135555821803
115933,272.688261,34.879462,0.008163212286156515
116489,272.827572,35.408612,0.00802294108340888
117587,271.4432,36.466913,0.007960429032323945
117589,272.759167,36.466913,0.007846066434927383
115372,271.530792,34.350312,0.007782799598544096
115931,271.398212,34.879462,0.007727202611457429
115374,272.812643,34.350312,0.0075821486736868185
113102,271.994447,32.233711,0.007425137586724778
119742,271.965705,38.583514,0.007392947452495382
116488,272.17834,35.408612,0.007203603009008233
117588,272.101183,36.466913,0.0070953979099592
119210,272.247778,38.054363,0.006970892486845996
117038,271.042129,35.937762,0.006953358771257427
114246,273.185513,33.292011,0.0069346825759591885
116490,273.476803,35.408612,0.006854023261113878
117590,273.41715,36.466913,0.0067443835002993155
112526,272.271788,31.70456,0.006586071531168256
115375,273.453569,34.350312,0.006511333773402976
114813,273.44726,33.821161,0.006483484571449689
118130,270.797118,36.996063,0.006405811786046655
118671,271.22666,37.525213,0.006378049022742733
118674,273.228274,37.525213,0.006362028043565823
116486,270.879877,35.408612,0.006353163033411373
113674,271.596853,32.762861,0.006350868230376659
114243,271.286385,33.292011,0.006292888383403439
119741,271.288782,38.583514,0.006285319175159445
112525,271.649821,31.70456,0.006146919778282371
118134,273.447253,36.996063,0.006145129463417414
113676,272.85536,32.762861,0.006053868497344033
114244,271.919427,33.292011,0.005983211296350526
112527,272.893755,31.70456,0.005889959164714512
111364,272.340348,30.64626,0.005887490934408477
117041,273.00278,35.937762,0.005854937478363467
113673,270.9676,32.762861,0.00585068944010689
119211,272.919777,38.054363,0.005810859126132642
114812,272.810327,33.821161,0.005785962886555612
113104,273.245571,32.233711,0.005762569977582645
115930,270.753187,34.879462,0.005750334643989875
119743,272.642627,38.583514,0.0056655613177156484
111945,271.353222,31.17541,0.005663756909759644
117586,270.785217,36.466913,0.005657089722666256
114809,270.899529,33.821161,0.005585038957866731
113100,270.743322,32.233711,0.005489890773031422
114242,270.653342,33.292011,0.005421488968545983
113101,271.368885,32.233711,0.005395729036411836
118670,270.559455,37.525213,0.005214149575286741
119209,271.575778,38.054363,0.005199446644436258
120271,271.77613,39.112664,0.005163617715128421
120796,271.770586,39.641814,0.005069460553600387
119744,273.31955,38.583514,0.004979860498830243
119208,270.903778,38.054363,0.004966108400693789
115934,273.333285,34.879462,0.0049310378791421975
117042,273.65633,35.937762,0.004927183633586869
116485,270.230645,35.408612,0.0048813265808490425
115370,270.24894,34.350312,0.004816185186450154
113103,272.620009,32.233711,0.0047718751775697454
115371,270.889866,34.350312,0.004735288771975482
111947,272.590152,31.17541,0.004733499597758403
111948,273.208617,31.17541,0.004686755164814234
117037,270.388579,35.937762,0.004685801931919397
114247,273.818556,33.292011,0.004581990680094548
114808,270.262597,33.821161,0.0043881117427858225
110779,272.562473,30.11711,0.004264234646401622
120797,272.457751,39.641814,0.004175842472101763
119740,270.61186,38.583514,0.004170207586465546
117585,270.127234,36.466913,0.004153698644587613
120272,272.458106,39.112664,0.004125195702412624
120270,271.094153,39.112664,0.004080074759246892
120273,273.140083,39.112664,0.004018608895548489
120795,271.08342,39.641814,0.003990451289245478
120798,273.144917,39.641814,0.003954051428716808
116491,274.126035,35.408612,0.003840628075868268
111946,271.971687,31.17541,0.0038322028501482
115935,273.97831,34.879462,0.0038143116686773595
117591,274.075133,36.466913,0.003804841293493991
111365,272.955402,30.64626,0.003799463318975327
119212,273.591777,38.054363,0.003797032813417143
114814,274.084193,33.821161,0.00373572780039284
118129,270.134585,36.996063,0.003703300114562217
110188,271.491001,29.587959,0.0036946739817140155
110777,271.339007,30.11711,0.003625988326892533
109597,272.729112,29.058809,0.0035957201022868363
113677,273.484614,32.762861,0.0035328894782411095
115929,270.108163,34.879462,0.0034529523039854
118135,274.109786,36.996063,0.003411501800372024
114241,270.020299,33.292011,0.0033858885550720405
121317,271.796094,40.170965,0.003352513660389392
113678,274.113867,32.762861,0.0033497616504604153
112524,271.027854,31.70456,0.0033032796673641367
121318,272.488587,40.170965,0.0032448272986222637
118675,273.895479,37.525213,0.0032428334042024177
111363,271.725293,30.64626,0.00321339029020816
115376,274.094494,34.350312,0.0031827513971996843
111362,271.110239,30.64626,0.0031816126734735533
113105,273.871133,32.233711,0.0031640468970382907
111949,273.827082,31.17541,0.003135424315050244
