Observation_Time,Tile_Index,RA,Dec,Tile_Probs,Slew Angle (deg),Air_Mass,Lunar-tile,Lunar-tile separation (deg),Lunar separation (deg),Lunar_Illumination,Lunar_altitude
2023-11-15 02:14:44,10832,272.158332,34.707658,0.0895465589938967,0.0,1.4855071396926232,3908,56.42514665810697,56.40098710904801,0.033987646624846546,-7.014025038854899
2023-11-15 02:17:04,10999,271.032613,36.439709,0.0760000404785057,2.975515611148146,1.5113118472015552,3908,57.06546479584432,57.08775880589934,0.0340513582548535,-7.431311964512178
2023-11-15 02:19:24,10660,271.894887,32.975607,0.0734501238985949,1.7320328092822417,1.5343000685513755,3908,57.73025078771068,57.72007163448268,0.03411512982567416,-7.849582242684091
2023-11-15 02:21:44,11000,273.185614,36.439709,0.0643015812887364,1.7320319245622828,1.4888933266697537,3908,58.448109445054975,58.404678254233154,0.03417896134678999,-8.268820665819135
2023-11-15 02:24:04,11164,272.225894,38.17176,0.0638783309440562,4.777190377244238,1.511447150919865,3908,58.322910388811515,58.3637916256758,0.03424285280334255,-8.689012246107307
2023-11-15 02:26:24,10831,270.051388,34.707658,0.0539575860231408,1.7320300724348625,1.611637954000589,3909,58.34221774949874,58.951801906931394,0.03430680419828036,-9.11014220177731
2023-11-15 02:28:44,10485,272.260903,31.243557,0.0496106155959525,1.7320292022098864,1.6050472397483846,3909,58.96583929915556,59.593570182431286,0.03437081552064092,-9.532195961588172
2023-11-15 02:31:04,11163,270.02272,38.17176,0.0425670706746093,4.5118772022319495,1.6094704911034408,3909,59.20585314500157,59.76919528549992,0.034434886774369344,-9.955159154665868
2023-11-15 02:33:24,10661,273.95955,32.975607,0.0385493509503264,1.7320265138721957,1.5713286983439079,3909,59.7397366252369,60.32247956968282,0.03449901794933741,-10.379017614393774
2023-11-15 02:35:44,11324,273.010942,39.903811,0.0337475916968636,1.7320265138721957,1.5489416511262406,3909,60.330974457064976,60.930693699932576,0.034563209043865784,-10.803757369644673
2023-11-15 02:38:04,10484,270.235042,31.243557,0.0333799764484813,1.7320265138721957,1.7417398784597131,3909,60.97788355726097,61.5921938517304,0.03462746005197964,-11.229364644836107
2023-11-15 02:40:24,10659,269.830224,32.975607,0.0307753685758184,4.152708848813374,1.7494533879091105,3909,61.27187750891461,61.835254463494266,0.0346917709752127,-11.655825853845927
2023-11-15 02:42:44,10306,271.048809,29.511506,0.0287913287478708,1.7320229104020028,1.7828389941244511,3909,61.84313036958083,62.421932009705046,0.034756141804947516,-12.083127601205733
2023-11-15 02:45:04,11323,270.753088,39.903811,0.0277140866045093,1.7320229104020028,1.6695596688129166,3909,62.47090862955046,63.06284379856389,0.0348205725358946,-12.511256675897974
2023-11-15 02:47:24,10307,273.039084,29.511506,0.0270144359480606,3.6788086003173737,1.7530204932389402,3909,62.97456040579927,63.52623107041484,0.03488506317054019,-12.940200046903778
2023-11-15 02:49:44,10833,274.265276,34.707658,0.024071141420732,1.7320194828046218,1.6586862773531403,3909,63.54399067998907,64.10907355824217,0.03494961369744659,-13.36994486576018
2023-11-15 02:52:04,10125,272.174674,27.779455,0.01785091076528,1.7320194828046218,1.8628726470364743,3909,64.17039534447473,64.74669258093554,0.03501422411950683,-13.800478456357093
2023-11-15 02:54:24,11165,274.429068,38.17176,0.015398357271002,4.70962016506466,1.649240949984253,3909,64.34023745211302,64.8714939392064,0.03507889442932577,-14.23178831819507
2023-11-15 02:56:44,10998,268.879613,36.439709,0.0153928180661377,1.7320145082596867,1.8791579423141445,3909,64.8703679675602,65.41403166485051,0.035143624621240654,-14.663862120371089
2023-11-15 02:59:04,10486,274.286764,31.243557,0.0146521121095959,1.7320153126916729,1.7847330885019705,3909,65.45907074362896,66.01301191127915,0.03520841469103153,-15.096687698664999
2023-11-15 03:01:24,11480,272.98521,41.635861,0.0145246939323907,1.7320145082596867,1.7055980720524393,3909,66.10475347553343,66.66688521912171,0.035273264640272584,-15.530253051484525
2023-11-15 03:03:44,10126,274.13235,27.779455,0.011049097727969,4.568405753807887,1.9038262161786634,3909,66.26376639890405,66.79040086172367,0.03533817446113108,-15.964546340892294
2023-11-15 03:06:04,11479,270.667721,41.635861,0.0107391516573869,1.7320100346995515,1.8169950149829492,3909,66.81865761236685,67.3544863442443,0.035403144147896026,-16.39955588671504
2023-11-15 03:08:24,11001,275.338614,36.439709,0.0093975614639949,1.7320100346995515,1.7504612989386463,3909,67.43215577178648,67.9751512969491,0.035468173697988936,-16.835270163464347
2023-11-16 02:14:24,10124,270.216997,27.779455,0.0092113282082275,3.3390836467313108,1.6330294009624018,3731,67.65599937130033,68.04286523779717,0.08447779324658378,1.9882699703540574
2023-11-16 02:16:44,9940,272.930548,26.047404,0.0087160430445588,1.7320044460144437,1.594101207690898,3731,67.80612225853302,68.20802634338773,0.08457735674340894,1.6111312618408897
2023-11-16 02:19:04,10483,268.209181,31.243557,0.0086049794247995,2.4795735220675232,1.6836738970062666,3731,69.37986062146885,69.76527031980828,0.08467697584980388,1.2324993788193122
2023-11-16 02:21:24,10305,269.058533,29.511506,0.0085790067579434,1.731998362555512,1.70006231397851,3731,69.5266420909825,69.9256329049167,0.08477665054578143,0.8523956623402863
