Observation_Time,Tile_Index,RA,Dec,Tile_Probs,Slew Angle (deg),Air_Mass,Lunar-tile,Lunar-tile separation (deg),Lunar separation (deg),Lunar_Illumination,Lunar_altitude
2023-11-15 02:16:32,32534,272.019318,35.0,0.0331398904391337,0.0,1.4966395978880978,11651,57.12934261853149,57.312560360418225,0.03403679030845019,-7.335844847770202
2023-11-15 02:21:35,32239,272.596055,34.0,0.0314453518243874,1.609003687625831,1.5211612806931936,11651,57.5582749008681,57.737999461018354,0.03417485609122167,-8.241840797328972
2023-11-15 02:26:38,32827,273.115111,36.0,0.030546521320992,0.9999963668103102,1.5221517275080012,11651,57.94412369074828,58.1102609834518,0.03431320263570281,-9.152306244776671
2023-11-15 02:31:41,33115,272.193746,37.0,0.0303235576553116,0.9999963668099456,1.5674663049432447,11651,58.34772447835829,58.49854611090557,0.034451829901575914,-10.06709242925888
2023-11-15 02:36:44,32826,271.879043,36.0,0.027824313192136,3.0670256876111233,1.6191166167708753,11651,58.15533395508603,58.31753171983478,0.034590737853641806,-10.986055057224771
2023-11-15 02:41:47,31939,271.68447,33.0,0.0273391618811234,0.9999960406778666,1.6988461504691121,11651,58.5209957397547,58.66823378312296,0.0347299264535873,-11.909054153583652
2023-11-15 02:46:50,33116,273.445882,37.0,0.0266047325065884,0.9999960406778666,1.635642205846454,11651,58.904811580104564,59.03537831805717,0.03486939565270636,-12.835953914749261
2023-11-15 02:51:53,33400,272.313153,38.0,0.0262482700709108,0.9999960406778666,1.6949869630202274,11651,59.306426432446436,59.41865652033427,0.03500914541947653,-13.766622554966727
2023-11-15 02:56:56,32238,271.389837,34.0,0.0253988222885513,2.764421791371886,1.8263714738304693,11651,59.235136404595494,59.367168208847644,0.035149175706839564,-14.700932170268779
2023-11-15 03:01:59,32535,273.240093,35.0,0.0229652583343684,0.999995302834517,1.7886000184463207,11651,59.60475127685643,59.71845655941256,0.03528948648226937,-15.638758588843906
2023-11-15 03:07:02,32533,270.798544,35.0,0.0229646799883852,0.9999961688488914,1.933432447530261,11652,59.61857099384954,60.08619842289677,0.03543007769639911,-16.57998123902245
2023-11-15 03:12:05,31940,272.876833,33.0,0.0219378301845091,0.999995302834517,1.9391457946093373,11652,60.006933820051415,60.47008882036464,0.03557094931556071,-17.52448300351742
2023-11-15 03:17:08,33399,271.044135,38.0,0.019163975627972,4.279563487541862,1.9711417763562449,11652,59.45243959785673,59.88672199294957,0.035712101292691645,-18.472150091332132
2023-11-15 03:22:11,32828,274.351179,36.0,0.01776668439646,0.9999950770127467,1.9239153020908395,11652,59.77893551936037,60.21083279057842,0.035853533589836506,-19.42287189852693
2023-11-15 03:27:14,33682,273.304648,39.0,0.017642795751551,0.9999959341681516,1.9626424640313629,11652,60.12432703499988,60.55189770907189,0.03599524616172528,-20.376540880863793
2023-11-15 03:32:17,33117,274.698017,37.0,0.0102113851750925,0.9999950770127467,1.9981767121818153,11652,60.488287052100475,60.90962720648917,0.0361372389697,-21.333052420382657
2023-11-15 03:37:20,33118,275.950153,37.0,0.0024959477716539,0.9999959341681516,1.9987227946417117,11652,60.8704801330735,61.28372581995272,0.03627951196982504,-22.292304700204
2023-11-16 02:20:50,31637,272.266248,32.0,0.0195553614815318,3.9284346771555376,1.5691342846230958,11021,60.11575357512842,60.110687879773785,0.08475243872290283,0.9448407443254883
2023-11-16 02:25:53,33114,270.94161,37.0,0.0182145336816596,0.9999947018978174,1.587730372053197,11021,60.19576612127386,60.1866976433382,0.08496832436421148,0.1179996497911955
2023-11-16 02:30:56,33681,272.017888,39.0,0.01769668990365,0.9999955499334038,1.5750037530045022,11021,60.29655392381891,60.281599812747075,0.08518447026507081,-0.7154513880732761
2023-11-16 02:35:59,31638,273.445426,32.0,0.0176236337858439,0.9999947018978174,1.642828110580349,11021,60.41801196340937,60.39530365761534,0.08540087634201482,-1.5553083813020718
2023-11-16 02:41:02,32240,273.802273,34.0,0.0168261362152104,0.9999955499334038,1.6453943307182202,11021,60.56001501890003,60.52770176688385,0.08561754248348324,-2.4013731199515025
2023-11-16 02:46:05,33401,273.582171,38.0,0.0162337472319643,4.6003522733366164,1.6438930915987162,11021,61.08092172714665,61.08199880594321,0.08583446858466709,-3.253453041979776
2023-11-16 02:51:08,31636,271.087069,32.0,0.0158661763196257,0.9999952401478444,1.8555135597907182,11021,61.14962537342892,61.14262596816776,0.08605165454128594,-4.11136110593869
2023-11-16 02:56:11,31331,272.030654,31.0,0.0154074431684607,0.99999440149093,1.8879059787527004,11021,61.239180745569506,61.22224411359414,0.08626910024633028,-4.974915661146828
2023-11-16 03:01:14,31330,270.86402,31.0,0.0147602228660559,0.99999440149093,1.996332685680454,11022,61.24421911820392,61.32077790363133,0.08648680560425631,-5.843940312493378
2023-11-16 03:06:17,33958,272.180929,40.0,0.0137050364754198,0.9999952401478444,1.8240559582463678,11022,61.35557241538269,61.43813487298286,0.0867047705002379,-6.718263791659949
2023-11-16 03:11:20,31941,274.069197,33.0,0.0133510848238499,0.99999440149093,1.9219965706689237,11022,61.487566230002216,61.574205474038735,0.08692299482872284,-7.597719817462245
2023-11-16 03:16:23,33680,270.731128,39.0,0.0109625348301785,5.333894979475371,1.9989475064315678,11022,62.024907023813896,62.0758273689085,0.08714147848859388,-8.482146961339147
2023-11-16 03:21:26,33959,273.486336,40.0,0.0087056141498389,0.9999942679723146,1.9173308969471805,11022,62.06778793548567,62.12516621674308,0.08736022137217375,-9.371388514046648
2023-11-16 03:26:29,34231,272.487386,41.0,0.0076286271744083,0.9999942679723146,1.9914521298304069,11022,62.13164992431355,62.19358604048646,0.0875792233697294,-10.265292350190592
2023-11-16 03:31:32,33683,274.591407,39.0,0.005809153876345,0.9999942679723146,1.9959951972672736,11022,62.2164277033058,62.28102262823218,0.08779848438177285,-11.163710791752912
2023-11-17 02:20:05,31938,270.492107,33.0,0.0134682830243374,0.9999942679723146,1.6293768993010327,11035,62.466229237382194,62.523814080334496,0.15635833145062128,10.355059015183532
2023-11-17 02:25:08,31021,272.217807,30.0,0.0131078007111025,0.9999942679723146,1.6535886856937971,11035,62.33722515985027,62.39896530242036,0.1566433715167901,9.633353234547155
2023-11-17 02:30:11,31332,273.197287,31.0,0.0126040534799337,4.585297653761645,1.649003933575234,11035,64.05705941324767,64.12189387329327,0.1569286336615366,8.901941429270417
2023-11-17 02:35:14,32825,270.642975,36.0,0.0119861383094171,0.9999941137224829,1.702988918154109,11035,63.85850138029252,63.92882091040935,0.15721411772448046,8.161104931882436
