tile_index,RA,Dec,tile_prob
117039,271.695679,35.937762,0.0020089548261421823
114810,271.536462,33.821161,0.0018743721694346217
118672,271.893865,37.525213,0.0017261038652960064
118131,271.459652,36.996063,0.001714639657569762
117040,272.34923,35.937762,0.0017095008219192292
118673,272.561069,37.525213,0.0016863297477371158
115932,272.043236,34.879462,0.0016857550059583963
119742,271.965705,38.583514,0.0016805803314463555
118133,272.784719,36.996063,0.0016707773014736815
119741,271.288782,38.583514,0.001643473710003302
113100,270.743322,32.233711,0.0016221439792839742
114811,272.173395,33.821161,0.0016180828263202404
118130,270.797118,36.996063,0.0016112042219463866
120796,271.770586,39.641814,0.0015938219897019038
111945,271.353222,31.17541,0.0015851418600298477
118670,270.559455,37.525213,0.0015633444901187949
118674,273.228274,37.525213,0.0015591059025441847
114245,272.55247,33.292011,0.0015565395856287807
111364,272.340348,30.64626,0.001545250361997402
117590,273.41715,36.466913,0.0015389529040970083
113675,272.226107,32.762861,0.0015339456748221399
120795,271.08342,39.641814,0.0015317867365114027
118134,273.447253,36.996063,0.00152504450502301
119740,270.61186,38.583514,0.0015237011194270448
119744,273.31955,38.583514,0.001513577434499165
116490,273.476803,35.408612,0.0015130799623931908
116485,270.230645,35.408612,0.0014909019383753542
113102,271.994447,32.233711,0.0014898364586957557
120798,273.144917,39.641814,0.0014818827123424115
117585,270.127234,36.466913,0.0014696668227201
115375,273.453569,34.350312,0.0014658621493506226
113673,270.9676,32.762861,0.0014644915776763365
114242,270.653342,33.292011,0.0014616447880045056
114246,273.185513,33.292011,0.0014615680257039116
115370,270.24894,34.350312,0.0014603483297591048
114813,273.44726,33.821161,0.0014503124214566825
118129,270.134585,36.996063,0.0014501845028664626
118132,272.122185,36.996063,0.001444790763591533
112525,271.649821,31.70456,0.00143194031037166
112526,272.271788,31.70456,0.0014302119819601363
117587,271.4432,36.466913,0.0014298197799756571
114808,270.262597,33.821161,0.0014209493908482547
119210,272.247778,38.054363,0.0014174889815875178
116487,271.529108,35.408612,0.001411688713188176
110188,271.491001,29.587959,0.00140566940175973
122347,271.957107,41.229265,0.001405226587290701
118671,271.22666,37.525213,0.0013993482699871046
120794,270.396255,39.641814,0.0013978006458093396
117589,272.759167,36.466913,0.0013941253421101587
118669,269.892251,37.525213,0.0013919442657926643
117038,271.042129,35.937762,0.0013872936615279914
115931,271.398212,34.879462,0.0013832850027778107
112527,272.893755,31.70456,0.0013768619019061058
113104,273.245571,32.233711,0.001376446323009531
115373,272.171717,34.350312,0.0013763625582205348
122346,271.253523,41.229265,0.0013736854375597026
116489,272.827572,35.408612,0.0013705696903081005
115372,271.530792,34.350312,0.0013692140940358174
120271,271.77613,39.112664,0.0013690279810766694
115933,272.688261,34.879462,0.0013659977767668707
119743,272.642627,38.583514,0.001360935012023516
122348,272.660691,41.229265,0.0013597010012606871
119739,269.934937,38.583514,0.0013526693652768371
116486,270.879877,35.408612,0.0013512246726093318
119211,272.919777,38.054363,0.0013479940067548002
119208,270.903778,38.054363,0.0013471072736873022
117586,270.785217,36.466913,0.001345829191265908
117591,274.075133,36.466913,0.0013444031556494615
114241,270.020299,33.292011,0.0013390435525666108
109597,272.729112,29.058809,0.0013366175984309144
115374,272.812643,34.350312,0.0013279603753054523
118135,274.109786,36.996063,0.0013279030693402376
120799,273.832082,39.641814,0.0013259229117271903
114247,273.818556,33.292011,0.0013222641721947661
116484,269.581413,35.408612,0.0013213688992532592
116491,274.126035,35.408612,0.0013195796075470133
111360,269.88013,30.64626,0.0013177493418189989
120270,271.094153,39.112664,0.001317682791947859
115930,270.753187,34.879462,0.001313373482222338
120797,272.457751,39.641814,0.0013113713353348018
115369,269.608015,34.350312,0.0013034366704904687
114243,271.286385,33.292011,0.0012904769063006765
111948,273.208617,31.17541,0.001290426566886482
117037,270.388579,35.937762,0.0012865931897645944
113099,270.11776,32.233711,0.0012827234759774718
121317,271.796094,40.170965,0.0012804240017011016
114809,270.899529,33.821161,0.0012800363692291527
113674,271.596853,32.762861,0.001273412334383918
120273,273.140083,39.112664,0.0012724562373597403
122345,270.549939,41.229265,0.0012718056081982392
114814,274.084193,33.821161,0.0012708006673335763
119213,274.263777,38.054363,0.0012682895100942036
