tile_index,RA,Dec,tile_prob
117039,271.695679,35.937762,0.0047279525435118975
114810,271.536462,33.821161,0.004301436658159613
117040,272.34923,35.937762,0.004051892750497851
115932,272.043236,34.879462,0.004011789076502668
118672,271.893865,37.525213,0.003928921231654224
118131,271.459652,36.996063,0.003896167387238988
118673,272.561069,37.525213,0.003807104756252915
118133,272.784719,36.996063,0.0038058319529589097
114811,272.173395,33.821161,0.0038015407176709482
119742,271.965705,38.583514,0.003637771495423238
114245,272.55247,33.292011,0.00359259800630777
113675,272.226107,32.762861,0.0035032843257131454
119741,271.288782,38.583514,0.0034281204214748205
118130,270.797118,36.996063,0.003393085154515019
118132,272.122185,36.996063,0.003367877416189562
113102,271.994447,32.233711,0.0033314021951319174
117590,273.41715,36.466913,0.0033253073232057963
118674,273.228274,37.525213,0.003306249777809773
116487,271.529108,35.408612,0.0033000839971981458
116490,273.476803,35.408612,0.003299258146040193
117587,271.4432,36.466913,0.003293667095019652
113100,270.743322,32.233711,0.003273613943252011
115373,272.171717,34.350312,0.0032620096966393163
111945,271.353222,31.17541,0.0032447128587776847
114246,273.185513,33.292011,0.0032268809821590478
118134,273.447253,36.996063,0.0032226736943925887
117589,272.759167,36.466913,0.0032206520177853947
111364,272.340348,30.64626,0.0032161200589338
115933,272.688261,34.879462,0.0032061907160440112
116489,272.827572,35.408612,0.003199489561082657
115931,271.398212,34.879462,0.0031893829099236028
115375,273.453569,34.350312,0.0031788513410650854
115372,271.530792,34.350312,0.0031712723952951123
120796,271.770586,39.641814,0.003165650548920673
119210,272.247778,38.054363,0.0031601975906276575
114813,273.44726,33.821161,0.0031504030883644325
118670,270.559455,37.525213,0.003142308476229761
112526,272.271788,31.70456,0.0031320031919009512
117038,271.042129,35.937762,0.003108220736325518
113673,270.9676,32.762861,0.0030886882545247585
115374,272.812643,34.350312,0.003079554384136534
112525,271.649821,31.70456,0.003077589446928776
118671,271.22666,37.525213,0.003057186281535394
119744,273.31955,38.583514,0.0030317510572710022
114242,270.653342,33.292011,0.0030218199072396205
116485,270.230645,35.408612,0.002982955296601343
116486,270.879877,35.408612,0.00297613338670004
112527,272.893755,31.70456,0.0029563431429593394
113104,273.245571,32.233711,0.002939072728960941
115370,270.24894,34.350312,0.0029266991734649703
119740,270.61186,38.583514,0.002908086697374711
119743,272.642627,38.583514,0.0029026342544539014
119211,272.919777,38.054363,0.0029012537198043415
120795,271.08342,39.641814,0.0028843799379396785
117586,270.785217,36.466913,0.0028768829962248915
114243,271.286385,33.292011,0.0028701806373134958
113674,271.596853,32.762861,0.0028480976132190666
120271,271.77613,39.112664,0.002845286924511781
115930,270.753187,34.879462,0.0028375237243165354
117585,270.127234,36.466913,0.0028267236233170123
120798,273.144917,39.641814,0.00280894591753094
114808,270.262597,33.821161,0.0027986731184934757
119208,270.903778,38.054363,0.0027811144978080213
114809,270.899529,33.821161,0.0027634771780241764
113676,272.85536,32.762861,0.0027327929500561583
117588,272.101183,36.466913,0.002732463971607738
118129,270.134585,36.996063,0.0027149769767022902
116488,272.17834,35.408612,0.0027081121641296295
114247,273.818556,33.292011,0.002684569041279999
111948,273.208617,31.17541,0.002652375599328414
113101,271.368885,32.233711,0.002652020046146273
110188,271.491001,29.587959,0.0026494670049771224
117037,270.388579,35.937762,0.0026471998484641846
120797,272.457751,39.641814,0.0026056037916855727
120270,271.094153,39.112664,0.0025987851568888016
117042,273.65633,35.937762,0.0025952465095416483
117591,274.075133,36.466913,0.0025860013082995995
116491,274.126035,35.408612,0.002558750487516318
110779,272.562473,30.11711,0.0025374571055913333
109597,272.729112,29.058809,0.0025326268941408096
120273,273.140083,39.112664,0.0025228930886454777
114241,270.020299,33.292011,0.002503169599289405
118135,274.109786,36.996063,0.0024894094159903742
119209,271.575778,38.054363,0.0024760126873475865
