Observation_Time,Tile_Index,RA,Dec,Tile_Probs,Slew Angle (deg),Air_Mass,Lunar-tile,Lunar-tile separation (deg),Lunar separation (deg),Lunar_Illumination,Lunar_altitude
2023-11-15 02:16:32,32534,272.019318,35.0,0.1314107096770088,0.0,1.4966395978880978,11651,60.47102546613834,60.662073964113176,0.03403679030845019,-7.335844847770202
2023-11-15 02:21:35,32827,273.115111,36.0,0.1087751001114809,1.0199751653251767,1.492841534734246,11651,61.473895197621566,61.65768632720244,0.03417485609122167,-8.241840797328972
2023-11-15 02:26:38,32239,272.596055,34.0,0.1011370441019773,0.9999947018978174,1.5525396374421183,11651,61.85559408575618,62.02695365161529,0.03431320263570281,-9.152306244776671
2023-11-15 02:31:41,33115,272.193746,37.0,0.0809380260142746,1.7904108900088558,1.5674663049432447,11651,62.22448748219606,62.397461740465225,0.034451829901575914,-10.06709242925888
2023-11-15 02:36:44,32826,271.879043,36.0,0.064551653787963,0.99999440149093,1.6191166167708753,11651,62.5941005795576,62.75378865077036,0.034590737853641806,-10.986055057224771
2023-11-15 02:41:47,31939,271.68447,33.0,0.0526927929363531,1.5929362464434564,1.6988461504691121,11651,63.071146335653104,63.23452211502688,0.0347299264535873,-11.909054153583652
2023-11-15 02:46:50,32238,271.389837,34.0,0.0515795600102319,0.9999942679723146,1.7361361190711928,11651,63.43326805334035,63.582283949462116,0.03486939565270636,-12.835953914749261
2023-11-15 02:51:53,33116,273.445882,37.0,0.0480866207797539,0.9999942679723146,1.6724043096731829,11651,63.813842829281775,63.94685914738151,0.03500914541947653,-13.766622554966727
2023-11-15 02:56:56,31940,272.876833,33.0,0.0434925600587018,2.669650716691847,1.7877968024360602,11651,63.840125262330254,63.99239382707384,0.035149175706839564,-14.700932170268779
2023-11-15 03:01:59,33400,272.313153,38.0,0.0426565614479386,0.9999932945857474,1.7766393988614928,11651,64.190336550728,64.32652378998692,0.03528948648226937,-15.638758588843906
2023-11-15 03:07:02,32535,273.240093,35.0,0.0387874275274231,0.9999941137224829,1.8351549107432048,11652,64.22227792950983,64.67778906814647,0.03543007769639911,-16.57998123902245
2023-11-15 03:12:05,32533,270.798544,35.0,0.0338107663998157,1.4925417450591612,1.9891703776043372,11652,64.7720014060801,65.2126761338362,0.03557094931556071,-17.52448300351742
2023-11-15 03:17:08,31638,273.445426,32.0,0.0158946580779665,0.999993318154484,1.9926384113842541,11652,65.11911173628212,65.55796599656311,0.035712101292691645,-18.472150091332132
2023-11-15 03:22:11,32828,274.351179,36.0,0.0145471729910607,0.999993318154484,1.9239153020908395,11652,65.48513310218082,65.92032547039841,0.035853533589836506,-19.42287189852693
2023-11-16 02:20:50,31637,272.266248,32.0,0.0276576495678945,2.0018380600174464,1.5691342846230958,11021,65.26085133497848,65.25111011906243,0.08475243872290283,0.9448407443254883
2023-11-16 02:25:53,33399,271.044135,38.0,0.0153308564613614,0.9999930655039277,1.5760913955079159,11021,65.37642031188324,65.36151496158749,0.08496832436421148,0.1179996497911955
2023-11-16 02:30:56,32240,273.802273,34.0,0.013531101397523,2.151796166591831,1.5747381134626306,11021,66.16960948368168,66.16263693921381,0.08518447026507081,-0.7154513880732761
2023-11-16 02:35:59,31331,272.030654,31.0,0.0122480601508009,0.9999920827784206,1.7005220927393452,11021,66.26526276809096,66.25227406839353,0.08540087634201482,-1.5553083813020718
2023-11-16 02:41:02,33681,272.017888,39.0,0.0117484907289052,1.026349118047675,1.642145375386275,11021,67.23600815432101,67.22419312956181,0.08561754248348324,-2.4013731199515025
